#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Total Energy (kJ/mole)"	"Temperature (K)"	"Density (g/mL)"	"Speed (ns/day)"	"Time Remaining"
55.6%	278000	-50388.34413932683	15745.32773567317	298.8391585681493	0.9588974058921507	43.4	14:43
55.8%	279000	-50072.11464713933	15855.80722786067	297.9094331327975	0.9588974058921507	43.4	14:39
56.0%	280000	-50096.58144401433	15952.15293098567	298.4553502854509	0.9588974058921507	43.4	14:35
56.2%	281000	-49820.85878776433	15629.87168098567	295.75314157546137	0.9588974058921507	43.4	14:31
56.4%	282000	-49489.90956901433	17389.10605598567	302.207153914227	0.9588974058921507	43.4	14:27
56.6%	283000	-48888.90419792058	17538.42392707942	300.16610721881773	0.9588974058921507	43.4	14:23
56.8%	284000	-49880.23671745183	16557.20078254817	300.21178859462816	0.9588974058921507	43.4	14:19
57.0%	285000	-48640.48622917058	17584.09189582942	299.2499379259012	0.9588974058921507	43.4	14:15
57.2%	286000	-48893.47792838933	17198.37363411067	298.65018453050357	0.9588974058921507	43.4	14:11
57.4%	287000	-48453.80458854558	17535.10166145442	298.1850040907393	0.9588974058921507	43.4	14:07
57.6%	288000	-49033.84169792058	16719.32236457942	297.11975253348913	0.9588974058921507	43.4	14:03
57.8%	289000	-47721.52577995183	18248.91953254817	298.1015843913265	0.9588974058921507	43.4	13:59
58.0%	290000	-47842.04335807683	18343.87851692317	299.0752613822301	0.9588974058921507	43.4	13:55
58.2%	291000	-48213.57509635808	17884.82334114192	298.67976798717217	0.9588974058921507	43.4	13:51
58.4%	292000	-47712.77675651433	19237.92636848567	302.53108923450293	0.9588974058921507	43.4	13:47
58.6%	293000	-49020.68202995183	17563.42734504817	300.8745568708772	0.9588974058921507	43.4	13:43
58.8%	294000	-47634.42910026433	18069.75839973567	296.89844144774264	0.9588974058921507	43.4	13:40
59.0%	295000	-48831.21913932683	17178.89804817317	298.28085025405113	0.9588974058921507	43.4	13:36
59.2%	296000	-47566.70351432683	18176.24179817317	297.073576923319	0.9588974058921507	43.4	13:32
59.4%	297000	-47476.13954948308	18055.20029426692	296.11739229850053	0.9588974058921507	43.4	13:28
59.6%	298000	-47483.60292838933	18061.58457161067	296.1799658986737	0.9588974058921507	43.4	13:24
59.8%	299000	-47322.79726432683	18387.40586067317	296.9256243375217	0.9588974058921507	43.4	13:20
60.0%	300000	-47493.45790885808	19246.97177864192	301.5809236781355	0.9588974058921507	43.4	13:16
60.2%	301000	-46212.53945182683	19870.27304817317	298.6093395909264	0.9588974058921507	43.4	13:12
60.4%	302000	-46349.15663932683	20154.06211067317	300.50903525948473	0.9588974058921507	43.4	13:08
60.6%	303000	-46487.10585807683	19843.61289192317	299.7295570694571	0.9588974058921507	43.4	13:04
60.8%	304000	-45266.90126823308	21873.72373176692	303.389291897527	0.9588974058921507	43.4	13:00
61.0%	305000	-45656.61952995183	20802.67734504817	300.31056486164346	0.9588974058921507	43.4	12:56
61.2%	306000	-44983.94423698308	21484.22763801692	300.3506684496811	0.9588974058921507	43.4	12:52
61.4%	307000	-45025.16835807683	20727.87851692317	297.11922299667526	0.9588974058921507	43.4	12:48
61.6%	308000	-44590.86660026433	21973.32089973567	300.7845356125181	0.9588974058921507	43.4	12:45
61.8%	309000	-46189.28701042058	20016.41611457942	299.1646471964126	0.9588974058921507	43.4	12:41
62.0%	310000	-45858.60781120183	20201.01718879817	298.50456190668723	0.9588974058921507	43.4	12:37
62.2%	311000	-44974.04677604558	21603.50009895442	300.8449028093001	0.9588974058921507	43.4	12:33
62.4%	312000	-45908.61074088933	20197.06894661067	298.7126698745411	0.9588974058921507	43.4	12:29
62.6%	313000	-46694.06874870183	19118.38437629817	297.3876628588569	0.9588974058921507	43.3	12:25
62.8%	314000	-45197.02382682683	20595.05429817317	297.29559405815075	0.9588974058921507	43.3	12:21
63.0%	315000	-45881.12099479558	20067.94150520442	298.004961574021	0.9588974058921507	43.4	12:17
63.2%	316000	-45555.72597526433	21058.43027473567	301.01033010995536	0.9588974058921507	43.4	12:13
63.4%	317000	-45108.64003776433	21099.96933723567	299.1777797093968	0.9588974058921507	43.4	12:09
63.6%	318000	-45661.94863151433	21256.69199348567	302.3862079622261	0.9588974058921507	43.3	12:05
63.8%	319000	-46590.39785026433	19572.39902473567	298.970766117625	0.9588974058921507	43.3	12:01
64.0%	320000	-46154.45937370183	20107.35312629817	299.41818942289717	0.9588974058921507	43.3	11:57
64.2%	321000	-45821.21376823308	20277.39560676692	298.68072115343716	0.9588974058921507	43.3	11:53
64.4%	322000	-44821.07460807683	21243.36289192317	298.52630821851045	0.9588974058921507	43.3	11:49
64.6%	323000	-45833.28408073308	20551.59091926692	299.974273682377	0.9588974058921507	43.3	11:45
64.8%	324000	-45120.83144401433	20770.22324348567	297.74284085115164	0.9588974058921507	43.3	11:41
65.0%	325000	-45159.85585807683	20881.05039192317	298.4199772262839	0.9588974058921507	43.3	11:37
65.2%	326000	-44938.94374870183	20803.54062629817	297.0714940785178	0.9588974058921507	43.3	11:33
65.4%	327000	-45635.83730338933	20430.50644661067	298.5349220173496	0.9588974058921507	43.3	11:29
65.6%	328000	-45323.95253776433	19990.26230598567	295.1362664897483	0.9588974058921507	43.3	11:26
65.8%	329000	-44768.15956901433	21451.89511848567	299.2294978048855	0.9588974058921507	43.3	11:22
66.0%	330000	-44676.45400260808	21560.92880989192	299.30779864843083	0.9588974058921507	43.3	11:18
66.2%	331000	-45772.92226432683	20322.31211067317	298.66547049319746	0.9588974058921507	43.3	11:14
66.4%	332000	-44787.42177604558	20824.57041145442	296.4818371850381	0.9588974058921507	43.3	11:10
66.6%	333000	-45281.00917838933	21430.53769661067	301.4504105047418	0.9588974058921507	43.3	11:06
66.8%	334000	-44015.11025260808	22531.92099739192	300.70701142296633	0.9588974058921507	43.3	11:02
67.0%	335000	-44952.23525260808	21660.36630989192	301.00330492155797	0.9588974058921507	43.3	10:58
67.2%	336000	-44366.50331901433	21966.49668098567	299.7398653861006	0.9588974058921507	43.3	10:54
67.4%	337000	-44356.69667838933	21205.78769661067	296.258125532402	0.9588974058921507	43.3	10:50
67.6%	338000	-43438.15712760808	22696.80380989192	298.84498347310193	0.9588974058921507	43.3	10:47
67.8%	339000	-43758.06923698308	21510.62607551692	294.93057674001125	0.9588974058921507	43.3	10:43
68.0%	340000	-44332.57363151433	21416.80136848567	297.1026308431738	0.9588974058921507	43.3	10:39
68.2%	341000	-44456.45351432683	22314.44492317317	301.71860324974364	0.9588974058921507	43.2	10:35
68.4%	342000	-43987.67519401433	22328.80918098567	299.6652359977981	0.9588974058921507	43.2	10:31
68.6%	343000	-44605.63417838933	21139.65488411067	297.08416765959663	0.9588974058921507	43.2	10:27
68.8%	344000	-43669.88906120183	22476.43906379817	298.89634854404807	0.9588974058921507	43.2	10:23
69.0%	345000	-42995.61367057683	23780.15976692317	301.7406319812009	0.9588974058921507	43.2	10:19
69.2%	346000	-42686.18398307683	23372.12070442317	298.4985957919176	0.9588974058921507	43.2	10:15
69.4%	347000	-42863.92177604558	22941.96103645442	297.3579734948255	0.9588974058921507	43.2	10:12
69.6%	348000	-42498.98134635808	22932.24130989192	295.6649913471779	0.9588974058921507	43.2	10:08
69.8%	349000	-42357.37587760808	24596.63193489192	302.5460221726543	0.9588974058921507	43.2	10:04
70.0%	350000	-43309.05068229558	23340.26963020442	301.1692264565729	0.9588974058921507	43.2	10:00
70.2%	351000	-43680.59951042058	22409.16611457942	298.6407587752165	0.9588974058921507	43.2	9:56
70.4%	352000	-43528.25624870183	23076.77500129817	300.96909684338146	0.9588974058921507	43.2	9:52
70.6%	353000	-43793.93593620183	22793.59531379817	300.8900193458424	0.9588974058921507	43.1	9:48
70.8%	354000	-42343.11367057683	23082.57382942317	295.6399795583357	0.9588974058921507	43.1	9:45
71.0%	355000	-41543.83925651433	24450.61386848567	298.2100688332628	0.9588974058921507	43.1	9:41
71.2%	356000	-43403.59462760808	22958.39755989192	299.8708727938539	0.9588974058921507	43.1	9:37
71.4%	357000	-43017.38613151433	23266.05136848567	299.51590661628467	0.9588974058921507	43.1	9:33
71.6%	358000	-42391.76210807683	24228.86289192317	301.0395605420814	0.9588974058921507	43.1	9:29
71.8%	359000	-42290.07216667058	23542.13095832942	297.47690746322235	0.9588974058921507	43.1	9:25
72.0%	360000	-44364.75624870183	21616.54062629817	298.15061950029155	0.9588974058921507	43.1	9:21
72.2%	361000	-43869.33730338933	22611.24863411067	300.40676404949784	0.9588974058921507	43.1	9:17
72.4%	362000	-44400.84804557683	21503.52695442317	297.8030315356624	0.9588974058921507	43.1	9:13
72.6%	363000	-42598.70693229558	23082.00400520442	296.79235757269583	0.9588974058921507	43	9:09
72.8%	364000	-43047.94716667058	23089.41220832942	298.8558213265593	0.9588974058921507	43	9:06
73.0%	365000	-41687.33827995183	24435.02109504817	298.78804061438296	0.9588974058921507	43	9:02
73.2%	366000	-42269.74355338933	24356.75644661067	301.0661079876838	0.9588974058921507	43	8:58
73.4%	367000	-41703.17128776433	24127.33652473567	297.4692468306483	0.9588974058921507	43	8:54
73.6%	368000	-42964.06972526433	23359.63339973567	299.69785546553294	0.9588974058921507	43	8:50
73.8%	369000	-41881.59023307683	24509.77695442317	300.0036100218658	0.9588974058921507	43	8:46
74.0%	370000	-43166.16005729558	23372.19931770442	300.6678256987395	0.9588974058921507	43	8:42
74.2%	371000	-42388.91054557683	23874.90195442317	299.42722685118736	0.9588974058921507	43	8:38
74.4%	372000	-44016.03749870183	22183.83750129817	299.1383115655358	0.9588974058921507	43	8:34
74.6%	373000	-43724.72597526433	22006.00839973567	297.01839918731304	0.9588974058921507	43	8:30
74.8%	374000	-43181.19081901433	23118.41855598567	299.58898269659977	0.9588974058921507	42.9	8:27
75.0%	375000	-42750.29726432683	23517.14023567317	299.44360718996325	0.9588974058921507	42.9	8:23
75.2%	376000	-42910.87343620183	23601.30625129817	300.5495271745192	0.9588974058921507	42.8	8:20
75.4%	377000	-43738.64785026433	22345.49277473567	298.6153410081504	0.9588974058921507	42.8	8:16
75.6%	378000	-43751.22060417058	22057.68564582942	297.37163554462353	0.9588974058921507	42.7	8:13
75.8%	379000	-44266.18593620183	21747.18125129817	298.2955360750227	0.9588974058921507	42.7	8:09
76.0%	380000	-42771.49257682683	24239.66367317317	302.8042596255552	0.9588974058921507	42.6	8:06
76.2%	381000	-43282.56679557683	22816.32382942317	298.68199204179047	0.9588974058921507	42.6	8:02
76.4%	382000	-43322.58046745183	23170.88828254817	300.4649777965701	0.9588974058921507	42.5	7:59
76.6%	383000	-44274.78554557683	21955.90976692317	299.27757974758555	0.9588974058921507	42.5	7:55
76.8%	384000	-44971.36952995183	21732.72422004817	301.4167319633792	0.9588974058921507	42.4	7:52
77.0%	385000	-43680.38808463933	21846.74472786067	296.0983819268823	0.9588974058921507	42.4	7:48
77.2%	386000	-44216.63808463933	22001.08066536067	299.21894237106216	0.9588974058921507	42.4	7:45
77.4%	387000	-43607.67714713933	22045.46347786067	296.66777521161765	0.9588974058921507	42.3	7:41
77.6%	388000	-43893.95253776433	22945.70371223567	302.0293001496727	0.9588974058921507	42.3	7:37
77.8%	389000	-43532.12831901433	22830.41855598567	299.8733792681062	0.9588974058921507	42.2	7:34
78.0%	390000	-43866.65370963933	22213.34629036067	298.5966307073934	0.9588974058921507	42.2	7:30
78.2%	391000	-43888.92568229558	22388.25400520442	299.4876293504236	0.9588974058921507	42.1	7:27
78.4%	392000	-43766.30605338933	22811.68613411067	300.84691504919283	0.9588974058921507	42.1	7:23
78.6%	393000	-43879.50820182683	21458.60898567317	295.2442743485522	0.9588974058921507	42	7:20
78.8%	394000	-43876.84951042058	21881.90830207942	297.14502909073826	0.9588974058921507	42	7:16
79.0%	395000	-44592.58632682683	21573.07773567317	298.9837221183378	0.9588974058921507	41.9	7:12
79.2%	396000	-43761.23183463933	23007.88535286067	301.7105542901727	0.9588974058921507	41.9	7:09
79.4%	397000	-43576.74990104558	22764.60947395442	299.7776390121571	0.9588974058921507	41.8	7:05
79.6%	398000	-42600.13613151433	23702.03574348567	299.60056190159656	0.9588974058921507	41.8	7:01
79.8%	399000	-43239.12685417058	23516.91220832942	301.651457981744	0.9588974058921507	41.7	6:58
80.0%	400000	-42482.62831901433	23926.55918098567	300.08413492002944	0.9588974058921507	41.7	6:54
80.2%	401000	-43665.62929557683	22127.43320442317	297.3000421673873	0.9588974058921507	41.7	6:50
80.4%	402000	-45130.87441276433	21197.53964973567	299.71914284545085	0.9588974058921507	41.6	6:46
80.6%	403000	-42972.12490104558	22680.17197395442	296.6639625465577	0.9588974058921507	41.6	6:43
80.8%	404000	-43206.67421745183	22301.82578254817	296.0141855734758	0.9588974058921507	41.5	6:39
81.0%	405000	-42943.53017448308	23994.29013801692	302.47287548743066	0.9588974058921507	41.5	6:35
81.2%	406000	-42579.16933463933	23095.47129036067	296.764927565737	0.9588974058921507	41.4	6:31
81.4%	407000	-43921.74794792058	22202.82236457942	298.7980312089381	0.9588974058921507	41.4	6:28
81.6%	408000	-44555.45058463933	21382.19785286067	297.95338468834933	0.9588974058921507	41.4	6:24
81.8%	409000	-43612.64833854558	22390.57041145442	298.24967818694086	0.9588974058921507	41.3	6:20
82.0%	410000	-43311.23525260808	21924.75302864192	294.782783015258	0.9588974058921507	41.3	6:16
82.2%	411000	-44477.91249870183	20896.04062629817	295.40620670623593	0.9588974058921507	41.2	6:13
82.4%	412000	-45074.37197135808	21033.02646614192	298.72043641447794	0.9588974058921507	41.2	6:09
82.6%	413000	-43841.40615104558	22564.23447395442	300.0681076057961	0.9588974058921507	41.1	6:05
82.8%	414000	-42932.33486198308	22761.22763801692	296.8504301099511	0.9588974058921507	41.1	6:01
83.0%	415000	-42667.59365104558	23527.87509895442	299.11840098133405	0.9588974058921507	41	5:57
83.2%	416000	-42641.39687370183	23357.22812629817	298.22892034383693	0.9588974058921507	41	5:54
83.4%	417000	-42063.60732292058	24011.58017707942	298.57488439557017	0.9588974058921507	41	5:50
83.6%	418000	-43485.16640495183	22995.38047004817	300.4065875372265	0.9588974058921507	40.9	5:46
83.8%	419000	-42758.68007682683	22627.42929817317	295.46113732506217	0.9588974058921507	40.9	5:42
84.0%	420000	-43292.34218620183	22537.67343879817	297.46702277603	0.9588974058921507	40.8	5:38
84.2%	421000	-42996.51015495183	23162.41172004817	298.9532561003128	0.9588974058921507	40.8	5:34
84.4%	422000	-42306.10195182683	24226.42148567317	300.64145476540835	0.9588974058921507	40.7	5:30
84.6%	423000	-41431.02333854558	25064.82041145442	300.47570974266466	0.9588974058921507	40.7	5:26
84.8%	424000	-41559.69081901433	24806.01230598567	299.88764145962665	0.9588974058921507	40.7	5:22
85.0%	425000	-42585.39882682683	24317.72617317317	302.3160972880687	0.9588974058921507	40.6	5:18
85.2%	426000	-42650.18495963933	23155.70566536067	297.35800879727975	0.9588974058921507	40.6	5:15
85.4%	427000	-43351.27236198308	22421.96982551692	297.21047984093354	0.9588974058921507	40.6	5:11
85.6%	428000	-42819.85976432683	23181.79648567317	298.24261769608916	0.9588974058921507	40.5	5:07
85.8%	429000	-43982.94765495183	21220.80234504817	294.63710743776033	0.9588974058921507	40.5	5:03
86.0%	430000	-43457.45595573308	23116.39560676692	300.8282047484358	0.9588974058921507	40.4	4:59
86.2%	431000	-43890.68691276433	22599.59433723567	300.45057439523265	0.9588974058921507	40.4	4:55
86.4%	432000	-44042.45351432683	21677.71836067317	296.9706702691555	0.9588974058921507	40.4	4:51
86.6%	433000	-44057.57997917058	21825.90439582942	297.70863277297514	0.9588974058921507	40.3	4:47
86.8%	434000	-43862.51210807683	22339.39414192317	299.14749020364303	0.9588974058921507	40.3	4:43
87.0%	435000	-42868.80361198308	23289.46201301692	298.950290694155	0.9588974058921507	40.2	4:39
87.2%	436000	-43284.20253776433	22317.70371223567	296.43626171659037	0.9588974058921507	40.2	4:35
87.4%	437000	-42840.57167838933	22761.87363411067	296.4386975859342	0.9588974058921507	40.2	4:30
87.6%	438000	-42875.32851432683	22942.58554817317	297.4123392743836	0.9588974058921507	40.1	4:26
87.8%	439000	-43690.17324088933	21875.34238411067	296.2718228846543	0.9588974058921507	40.1	4:22
88.0%	440000	-44354.29238151433	21543.52011848567	297.77337747408524	0.9588974058921507	40.1	4:18
88.2%	441000	-43684.86757682683	22881.11679817317	300.79265517699747	0.9588974058921507	40	4:14
88.4%	442000	-42539.91689323308	23404.52060676692	297.98406252109993	0.9588974058921507	40	4:10
88.6%	443000	-43290.31093620183	22848.47812629817	298.8622816756886	0.9588974058921507	40	4:06
88.8%	444000	-44225.83827995183	21882.78672004817	298.72597889979653	0.9588974058921507	39.9	4:02
89.0%	445000	-43702.59267448308	22113.75107551692	297.4052434810776	0.9588974058921507	39.9	3:58
89.2%	446000	-43653.75234245183	22739.37265754817	300.01155307407396	0.9588974058921507	39.8	3:54
89.4%	447000	-43268.54384635808	23279.06552864192	300.7096238045815	0.9588974058921507	39.8	3:50
89.6%	448000	-43582.26015495183	23012.09922004817	300.92087369086437	0.9588974058921507	39.8	3:45
89.8%	449000	-43118.32753776433	22927.56308723567	298.4425001921008	0.9588974058921507	39.7	3:41
90.0%	450000	-44413.06533073308	21509.54404426692	297.88542746390175	0.9588974058921507	39.7	3:37
90.2%	451000	-44699.30507682683	21413.08554817317	298.7429946827491	0.9588974058921507	39.7	3:33
90.4%	452000	-43911.44033073308	22294.66904426692	299.1664829240341	0.9588974058921507	39.6	3:29
90.6%	453000	-43544.52968620183	23699.26718879817	303.85549610846476	0.9588974058921507	39.6	3:25
90.8%	454000	-43443.22451042058	23421.16611457942	302.1410677198551	0.9588974058921507	39.6	3:20
91.0%	455000	-42794.69863151433	23277.35605598567	298.5607281114125	0.9588974058921507	39.5	3:16
91.2%	456000	-43013.32558463933	23347.98691536067	299.86780148033336	0.9588974058921507	39.5	3:12
91.4%	457000	-44723.11171745183	20507.86875129817	294.76015414207836	0.9588974058921507	39.5	3:08
91.6%	458000	-44109.89296745183	21678.09922004817	297.2771308745735	0.9588974058921507	39.4	3:04
91.8%	459000	-43039.56923698308	23181.32138801692	299.2332751674912	0.9588974058921507	39.4	2:59
92.0%	460000	-42760.64882682683	23321.63242317317	298.6069390240369	0.9588974058921507	39.4	2:55
92.2%	461000	-43320.23525260808	23127.32724739192	300.2575405753472	0.9588974058921507	39.3	2:51
92.4%	462000	-43798.13320182683	22802.22617317317	300.9479859757349	0.9588974058921507	39.3	2:47
92.6%	463000	-44183.14540885808	21831.84677864192	298.30287898550847	0.9588974058921507	39.3	2:42
92.8%	464000	-42664.86464713933	23008.40097786067	296.7587143337875	0.9588974058921507	39.2	2:38
93.0%	465000	-43349.60341667058	22399.75595832942	297.10256023826526	0.9588974058921507	39.2	2:34
93.2%	466000	-43449.39833854558	23422.53134895442	302.17513458821446	0.9588974058921507	39.2	2:29
93.4%	467000	-42184.67275260808	23762.37412239192	297.9958535408223	0.9588974058921507	39.2	2:25
93.6%	468000	-43492.99648307683	22245.81601692317	297.05490192501634	0.9588974058921507	39.1	2:21
93.8%	469000	-43002.41542838933	22673.00644661067	296.7684578111628	0.9588974058921507	39.1	2:17
94.0%	470000	-42716.86074088933	23833.09238411067	300.72021454085905	0.9588974058921507	39.1	2:12
94.2%	471000	-42373.60341667058	23586.33408332942	298.0541025903488	0.9588974058921507	39	2:08
94.4%	472000	-43195.50576042058	22633.75986457942	297.4636337404212	0.9588974058921507	39	2:04
94.6%	473000	-41210.63613151433	25125.50449348567	299.75405697271253	0.9588974058921507	39	1:59
94.8%	474000	-42356.29042838933	23450.99082161067	297.36429263413777	0.9588974058921507	38.9	1:55
95.0%	475000	-42119.80068229558	23415.58994270442	296.13569662103356	0.9588974058921507	38.9	1:51
95.2%	476000	-42594.34706901433	24280.80918098567	302.18971450182323	0.9588974058921507	38.9	1:46
95.4%	477000	-41983.91005729558	24477.01181770442	300.3179077721292	0.9588974058921507	38.9	1:42
95.6%	478000	-41686.03603385808	23912.46396614192	296.4208698465337	0.9588974058921507	38.8	1:37
95.8%	479000	-41628.52724479558	24386.66806770442	298.30379684931916	0.9588974058921507	38.8	1:33
96.0%	480000	-42519.86855338933	23629.14707161067	298.908492588313	0.9588974058921507	38.8	1:29
96.2%	481000	-42417.75869010808	23430.33505989192	297.5487126551842	0.9588974058921507	38.7	1:24
96.4%	482000	-41933.09999870183	24267.01718879817	299.1394059416178	0.9588974058921507	38.7	1:20
96.6%	483000	-41847.32070182683	24788.16367317317	301.1067058100811	0.9588974058921507	38.7	1:15
96.8%	484000	-43111.78749870183	22762.30625129817	297.66619922295644	0.9588974058921507	38.6	1:11
97.0%	485000	-42696.05410026433	23128.35214973567	297.4416756138724	0.9588974058921507	38.6	1:07
97.2%	486000	-41590.66445182683	24613.37461067317	299.15712777365553	0.9588974058921507	38.6	1:02
97.4%	487000	-41876.25380729558	24958.02744270442	302.00501206114285	0.9588974058921507	38.5	0:58
97.6%	488000	-41121.77675651433	24713.95761848567	297.49286417254723	0.9588974058921507	38.5	0:53
97.8%	489000	-41124.06191276433	25129.64121223567	299.3815454753768	0.9588974058921507	38.5	0:49
98.0%	490000	-41141.65077995183	25155.76328254817	299.5790627069531	0.9588974058921507	38.4	0:44
98.2%	491000	-41120.36757682683	24583.89804817317	296.89879447228526	0.9588974058921507	38.4	0:40
98.4%	492000	-42115.52968620183	24229.05625129817	299.79221892576595	0.9588974058921507	38.4	0:36
98.6%	493000	-42535.85195182683	23857.48398567317	300.012506240339	0.9588974058921507	38.3	0:31
98.8%	494000	-42190.49257682683	23597.81992317317	297.2785782751982	0.9588974058921507	38.3	0:27
99.0%	495000	-42727.58632682683	23344.60117317317	298.5613282531349	0.9588974058921507	38.3	0:22
99.2%	496000	-42372.10585807683	24136.15976692317	300.5318406449357	0.9588974058921507	38.3	0:18
99.4%	497000	-42030.75380729558	24636.92588020442	301.2521872240804	0.9588974058921507	38.2	0:13
99.6%	498000	-41868.21816276433	24522.77402473567	300.0019155040614	0.9588974058921507	38.2	0:09
99.8%	499000	-42053.48622917058	23837.68564582942	297.7433703879655	0.9588974058921507	38.2	0:04
100.0%	500000	-43037.91738151433	22750.37949348567	297.2785076702896	0.9588974058921507	38.1	0:00
