#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Total Energy (kJ/mole)"	"Temperature (K)"	"Density (g/mL)"	"Speed (ns/day)"	"Time Remaining"
52.4%	262000	1481229.8897471838	1807319.1084971838	300.15320317686576	0.9720914934821634	7.38	1:32:54
52.6%	263000	1483301.0772471838	1809662.2959971838	300.4035692318279	0.9720914934821634	7.37	1:32:34
52.8%	264000	1485783.1749034338	1811153.4561534338	299.4914474943683	0.9720914934821634	7.37	1:32:14
53.0%	265000	1482782.6319346838	1808411.2569346838	299.72924347051395	0.9720914934821634	7.36	1:31:55
53.2%	266000	1483948.1163096838	1808855.5538096838	299.0654167452824	0.9720914934821634	7.36	1:31:35
53.4%	267000	1482432.5459971838	1808014.9834971838	299.68672956550085	0.9720914934821634	7.35	1:31:15
53.6%	268000	1482438.4131846838	1807670.5069346838	299.364250953118	0.9720914934821634	7.35	1:30:55
53.8%	269000	1486669.5303721838	1812619.3428721838	300.0248848208012	0.9720914934821634	7.36	1:30:26
54.0%	270000	1484835.4991221838	1810653.1241221838	299.90321106017507	0.9720914934821634	7.37	1:29:54
54.2%	271000	1486587.4131846838	1810524.5069346838	298.172250801736	0.9720914934821634	7.38	1:29:23
54.4%	272000	1487747.1866221838	1811504.0616221838	298.0063660316342	0.9720914934821634	7.39	1:28:52
54.6%	273000	1484958.9678721838	1811307.4678721838	300.3918620874839	0.9720914934821634	7.4	1:28:21
54.8%	274000	1485471.5616221838	1811314.2803721838	299.92630893955635	0.9720914934821634	7.41	1:27:50
55.0%	275000	1486290.8077159338	1810073.8702159338	298.03047066790003	0.9720914934821634	7.42	1:27:19
55.2%	276000	1485181.0811534338	1811315.1124034338	300.19445144465243	0.9720914934821634	7.43	1:26:48
55.4%	277000	1484045.5225596838	1809582.7725596838	299.6451361239251	0.9720914934821634	7.44	1:26:18
55.6%	278000	1483106.9600596838	1808658.5225596838	299.6583102568723	0.9720914934821634	7.45	1:25:47
55.8%	279000	1488041.9366221838	1812779.9053721838	298.9094269571322	0.9720914934821634	7.46	1:25:17
56.0%	280000	1486205.0850596838	1810864.1475596838	298.83679663902797	0.9720914934821634	7.47	1:24:47
56.2%	281000	1484383.7295909338	1810854.7608409338	300.504647623043	0.9720914934821634	7.48	1:24:17
56.4%	282000	1483755.0459971838	1808259.2959971838	298.6942973931316	0.9720914934821634	7.49	1:23:47
56.6%	283000	1484734.8897471838	1809062.8897471838	298.5320657122968	0.9720914934821634	7.5	1:23:17
56.8%	284000	1486557.3897471838	1811356.5772471838	298.9657765781881	0.9720914934821634	7.51	1:22:47
57.0%	285000	1484125.6475596838	1808076.7413096838	298.1851372898591	0.9720914934821634	7.52	1:22:17
57.2%	286000	1484196.3428721838	1809009.0928721838	298.97826036355735	0.9720914934821634	7.53	1:21:48
57.4%	287000	1483396.9405284338	1808434.4717784338	299.18516328558655	0.9720914934821634	7.54	1:21:18
57.6%	288000	1482780.0225596838	1809087.0538096838	300.35369161931584	0.9720914934821634	7.55	1:20:49
57.8%	289000	1487121.9288096838	1812844.4288096838	299.81565197569614	0.9720914934821634	7.56	1:20:20
58.0%	290000	1486114.3741221838	1811516.0303721838	299.5203270347155	0.9720914934821634	7.57	1:19:51
58.2%	291000	1482669.7881846838	1808590.6006846838	299.9981913811177	0.9720914934821634	7.58	1:19:22
58.4%	292000	1485517.8350596838	1810597.9600596838	299.22436927512166	0.9720914934821634	7.59	1:18:53
58.6%	293000	1486890.4366221838	1812319.4991221838	299.54555348579566	0.9720914934821634	7.6	1:18:24
58.8%	294000	1487992.8116221838	1813211.2803721838	299.351709638784	0.9720914934821634	7.61	1:17:55
59.0%	295000	1489358.9874034338	1813751.6436534338	298.5915794264186	0.9720914934821634	7.62	1:17:27
59.2%	296000	1486837.3545909338	1813556.4170909338	300.73295131999083	0.9720914934821634	7.63	1:16:58
59.4%	297000	1490367.9327159338	1815118.0889659338	298.92064510527507	0.9720914934821634	7.64	1:16:30
59.6%	298000	1488918.2842784338	1815940.4092784338	301.01190927047594	0.9720914934821634	7.65	1:16:01
59.8%	299000	1487848.2764659338	1813225.9014659338	299.4982071477364	0.9720914934821634	7.66	1:15:33
60.0%	300000	1487213.6983409338	1812575.3545909338	299.48350849722107	0.9720914934821634	7.67	1:15:05
60.2%	301000	1487591.5733409338	1813734.7920909338	300.20290820248323	0.9720914934821634	7.68	1:14:37
60.4%	302000	1488935.4913096838	1815907.7413096838	300.9660011565376	0.9720914934821634	7.69	1:14:09
60.6%	303000	1485901.8741221838	1811412.6866221838	299.62080137179987	0.9720914934821634	7.7	1:13:41
60.8%	304000	1488135.8702159338	1812626.6202159338	298.68187113672724	0.9720914934821634	7.71	1:13:13
61.0%	305000	1488686.0538096838	1812693.1788096838	298.23671200683367	0.9720914934821634	7.72	1:12:46
61.2%	306000	1488049.4288096838	1812442.5538096838	298.5920108936549	0.9720914934821634	7.73	1:12:18
61.4%	307000	1491597.6866221838	1816593.0928721838	299.14638876328775	0.9720914934821634	7.74	1:11:50
61.6%	308000	1495648.3077159338	1819867.9639659338	298.4323392517552	0.9720914934821634	7.75	1:11:23
61.8%	309000	1492938.4053721838	1818950.1553721838	300.0818960249527	0.9720914934821634	7.75	1:10:56
62.0%	310000	1494967.8858409338	1820658.2608409338	299.786082087771	0.9720914934821634	7.76	1:10:28
62.2%	311000	1497385.7842784338	1822967.6905284338	299.68624056929974	0.9720914934821634	7.77	1:10:01
62.4%	312000	1496270.1280284338	1823195.5342784338	300.92288319739373	0.9720914934821634	7.78	1:09:34
62.6%	313000	1498385.8389659338	1822345.6202159338	298.1931338159711	0.9720914934821634	7.79	1:09:07
62.8%	314000	1499412.6944346838	1824859.7256846838	299.5620930631857	0.9720914934821634	7.8	1:08:40
63.0%	315000	1501599.5108409338	1827120.4483409338	299.63012106410315	0.9720914934821634	7.81	1:08:14
63.2%	316000	1500974.4678721838	1826326.7803721838	299.4749079169782	0.9720914934821634	7.82	1:07:47
63.4%	317000	1503447.5186534338	1827645.4561534338	298.41234793647504	0.9720914934821634	7.83	1:07:20
63.6%	318000	1502095.3741221838	1827784.9053721838	299.7853054467457	0.9720914934821634	7.83	1:06:54
63.8%	319000	1501421.8506846838	1826803.5381846838	299.5019465304507	0.9720914934821634	7.84	1:06:27
64.0%	320000	1496167.6280284338	1821569.9092784338	299.5209023243639	0.9720914934821634	7.85	1:06:01
64.2%	321000	1497474.2491221838	1821875.6241221838	298.5996047170131	0.9720914934821634	7.86	1:05:35
64.4%	322000	1493336.0733409338	1817881.7295909338	298.7324103323348	0.9720914934821634	7.87	1:05:08
64.6%	323000	1496235.6553721838	1821852.0928721838	299.71802532237115	0.9720914934821634	7.88	1:04:42
64.8%	324000	1496812.1202159338	1820711.5264659338	298.1375608359405	0.9720914934821634	7.89	1:04:16
65.0%	325000	1498433.5108409338	1824345.6983409338	299.9902523839705	0.9720914934821634	7.89	1:03:50
65.2%	326000	1498112.1670909338	1822321.0733409338	298.42244426980363	0.9720914934821634	7.9	1:03:24
65.4%	327000	1500376.5303721838	1826376.4366221838	300.0709942861165	0.9720914934821634	7.91	1:02:59
65.6%	328000	1499836.1788096838	1824787.1163096838	299.1054569048076	0.9720914934821634	7.92	1:02:33
65.8%	329000	1496662.2647471838	1821980.9522471838	299.443957333897	0.9720914934821634	7.92	1:02:08
66.0%	330000	1498272.2295909338	1822901.4795909338	298.80935532280165	0.9720914934821634	7.93	1:01:42
66.2%	331000	1495439.4795909338	1820871.8545909338	299.5486025209319	0.9720914934821634	7.94	1:01:17
66.4%	332000	1499043.6006846838	1825789.9131846838	300.758033948659	0.9720914934821634	7.95	1:00:51
66.6%	333000	1495188.4678721838	1819849.3428721838	298.83846497900817	0.9720914934821634	7.96	1:00:26
66.8%	334000	1496579.9288096838	1821717.3663096838	299.2771233358754	0.9720914934821634	7.97	1:00:00
67.0%	335000	1498447.2959971838	1825474.5459971838	301.0166266455924	0.9720914934821634	7.97	59:35
67.2%	336000	1498698.0342784338	1824038.8780284338	299.464351351931	0.9720914934821634	7.98	59:10
67.4%	337000	1501122.3038096838	1826290.1788096838	299.30513994175	0.9720914934821634	7.99	58:45
67.6%	338000	1500265.6749034338	1825749.2374034338	299.5957187431318	0.9720914934821634	8	58:20
67.8%	339000	1500755.6358409338	1827054.5733409338	300.3462416183697	0.9720914934821634	8.01	57:54
68.0%	340000	1503189.0381846838	1829002.5381846838	299.89941414849596	0.9720914934821634	8.01	57:29
68.2%	341000	1502062.8741221838	1826822.9053721838	298.92973468171897	0.9720914934821634	8.02	57:04
68.4%	342000	1498986.6084971838	1825104.2334971838	300.1793500913833	0.9720914934821634	8.03	56:39
68.6%	343000	1500754.1514659338	1824615.4952159338	298.102525696356	0.9720914934821634	8.04	56:13
68.8%	344000	1499471.7022471838	1824368.7647471838	299.05586693711984	0.9720914934821634	8.05	55:48
69.0%	345000	1506214.7686534338	1830001.0186534338	298.03340464510666	0.9720914934821634	8.06	55:23
69.2%	346000	1506695.5772471838	1832527.3897471838	299.9162701351927	0.9720914934821634	8.07	54:58
69.4%	347000	1505176.2803721838	1831188.5928721838	300.0824137856362	0.9720914934821634	8.08	54:33
69.6%	348000	1504581.2686534338	1828982.3311534338	298.59931707218897	0.9720914934821634	8.08	54:08
69.8%	349000	1506829.6905284338	1832416.1905284338	299.6904689482151	0.9720914934821634	8.09	53:44
70.0%	350000	1507021.1709971838	1832243.6084971838	299.35536272805103	0.9720914934821634	8.1	53:19
70.2%	351000	1506305.1124034338	1832651.9874034338	300.3903663343982	0.9720914934821634	8.11	52:55
70.4%	352000	1510498.0459971838	1834933.2334971838	298.63072788698884	0.9720914934821634	8.12	52:30
70.6%	353000	1507227.4717784338	1832684.2217784338	299.5710388172176	0.9720914934821634	8.13	52:06
70.8%	354000	1511366.6280284338	1836669.3467784338	299.4292586833816	0.9720914934821634	8.13	51:41
71.0%	355000	1515056.6475596838	1840900.3975596838	299.9272581674761	0.9720914934821634	8.14	51:17
71.2%	356000	1511962.4913096838	1838515.9600596838	300.58052832766043	0.9720914934821634	8.15	50:53
71.4%	357000	1514227.2764659338	1838931.0264659338	298.877929848885	0.9720914934821634	8.16	50:28
71.6%	358000	1510771.1709971838	1837549.0147471838	300.7870573114182	0.9720914934821634	8.17	50:04
71.8%	359000	1509469.9053721838	1833473.1553721838	298.2331452110139	0.9720914934821634	8.17	49:40
72.0%	360000	1512416.5030284338	1835621.9717784338	297.49881673937705	0.9720914934821634	8.18	49:16
72.2%	361000	1507626.9092784338	1832554.8467784338	299.0842862457483	0.9720914934821634	8.19	48:52
72.4%	362000	1510817.6788096838	1837611.7725596838	300.8020148422753	0.9720914934821634	8.2	48:28
72.6%	363000	1508481.3038096838	1833689.9913096838	299.3427063557873	0.9720914934821634	8.21	48:04
72.8%	364000	1510210.9834971838	1837067.9522471838	300.85988898089937	0.9720914934821634	8.22	47:40
73.0%	365000	1510716.9209971838	1836576.4834971838	299.9418129955794	0.9720914934821634	8.22	47:16
73.2%	366000	1505520.8663096838	1830098.6163096838	298.7619514557776	0.9720914934821634	8.23	46:52
73.4%	367000	1506098.9756846838	1831649.9756846838	299.6577924961888	0.9720914934821634	8.24	46:28
73.6%	368000	1505124.3116221838	1830478.8741221838	299.4769789597123	0.9720914934821634	8.25	46:05
73.8%	369000	1505118.2725596838	1830126.9288096838	299.1585849038328	0.9720914934821634	8.26	45:41
74.0%	370000	1502564.5420909338	1830255.0420909338	301.62712402042183	0.9720914934821634	8.26	45:17
74.2%	371000	1506404.7452159338	1830112.9327159338	297.96155096802767	0.9720914934821634	8.27	44:54
74.4%	372000	1504433.9717784338	1830890.0967784338	300.4909269649298	0.9720914934821634	8.28	44:31
74.6%	373000	1506946.1084971838	1833202.7334971838	300.3072945091764	0.9720914934821634	8.29	44:07
74.8%	374000	1505099.7764659338	1831208.0889659338	300.17077827562287	0.9720914934821634	8.3	43:44
75.0%	375000	1504463.9561534338	1830729.0499034338	300.3150896839116	0.9720914934821634	8.3	43:21
75.2%	376000	1504631.0069346838	1829467.4131846838	299.0000350767474	0.9720914934821634	8.31	42:58
75.4%	377000	1507461.8780284338	1833028.4405284338	299.6721172084327	0.9720914934821634	8.32	42:34
75.6%	378000	1503781.2881846838	1828937.9131846838	299.2947847280797	0.9720914934821634	8.33	42:11
75.8%	379000	1503319.1124034338	1829109.7686534338	299.87838731184877	0.9720914934821634	8.33	41:48
76.0%	380000	1505648.3389659338	1830544.8077159338	299.05532041195386	0.9720914934821634	8.34	41:25
76.2%	381000	1506874.0577159338	1832049.9327159338	299.3125036492489	0.9720914934821634	8.35	41:02
76.4%	382000	1503685.7022471838	1830394.7334971838	300.72371792113483	0.9720914934821634	8.36	40:39
76.6%	383000	1503670.1163096838	1828200.6163096838	298.71845955836227	0.9720914934821634	8.36	40:17
76.8%	384000	1500840.0616221838	1825429.3428721838	298.77256554978965	0.9720914934821634	8.37	39:54
77.0%	385000	1501564.4600596838	1827243.7725596838	299.77589946099516	0.9720914934821634	8.38	39:31
77.2%	386000	1501651.9952159338	1827717.2764659338	300.13116958333393	0.9720914934821634	8.39	39:08
77.4%	387000	1503099.2139659338	1828084.2764659338	299.1368677196075	0.9720914934821634	8.39	38:45
77.6%	388000	1502127.5889659338	1827229.1514659338	299.2441017100601	0.9720914934821634	8.4	38:23
77.8%	389000	1500066.9874034338	1825104.6436534338	299.1852783435162	0.9720914934821634	8.41	38:00
78.0%	390000	1504116.3819346838	1830392.9756846838	300.3256750134412	0.9720914934821634	8.42	37:38
78.2%	391000	1503236.8467784338	1829454.5967784338	300.27151149304905	0.9720914934821634	8.42	37:15
78.4%	392000	1503358.7217784338	1829261.3467784338	299.98145045235077	0.9720914934821634	8.43	36:53
78.6%	393000	1503144.3272471838	1828848.1084971838	299.7984220507281	0.9720914934821634	8.44	36:30
78.8%	394000	1503798.7920909338	1829160.0420909338	299.48313455894964	0.9720914934821634	8.45	36:08
79.0%	395000	1504252.2452159338	1828593.3389659338	298.54411803042973	0.9720914934821634	8.45	35:46
79.2%	396000	1502882.0928721838	1828852.0928721838	300.04346667644296	0.9720914934821634	8.46	35:23
79.4%	397000	1503602.4014659338	1829286.7764659338	299.7805593071468	0.9720914934821634	8.47	35:01
79.6%	398000	1507451.9483409338	1832992.0733409338	299.64778245630754	0.9720914934821634	8.48	34:39
79.8%	399000	1504813.5928721838	1828659.4991221838	298.0883160420417	0.9720914934821634	8.48	34:17
80.0%	400000	1505474.1905284338	1830938.7530284338	299.57822993782196	0.9720914934821634	8.49	33:55
80.2%	401000	1505679.0030284338	1829530.2842784338	298.09326353301753	0.9720914934821634	8.5	33:32
80.4%	402000	1505414.8428721838	1829672.8428721838	298.4676332716815	0.9720914934821634	8.51	33:10
80.6%	403000	1503668.4834971838	1828733.2334971838	299.2102171497722	0.9720914934821634	8.51	32:48
80.8%	404000	1502240.4327159338	1828623.4639659338	300.4236468405553	0.9720914934821634	8.52	32:27
81.0%	405000	1503939.9991221838	1828825.1553721838	299.0449076693187	0.9720914934821634	8.53	32:05
81.2%	406000	1502846.8545909338	1828348.8858409338	299.6127185522406	0.9720914934821634	8.53	31:43
81.4%	407000	1502123.4444346838	1825308.3194346838	297.47986094546394	0.9720914934821634	8.54	31:21
81.6%	408000	1498978.4834971838	1823134.6084971838	298.37386105900043	0.9720914934821634	8.55	30:59
81.8%	409000	1498541.8038096838	1823087.8975596838	298.73281303508867	0.9720914934821634	8.56	30:38
82.0%	410000	1501941.5030284338	1826307.3780284338	298.5669282649868	0.9720914934821634	8.56	30:16
82.2%	411000	1500005.2334971838	1826324.5772471838	300.36502482538833	0.9720914934821634	8.57	29:54
82.4%	412000	1497569.2452159338	1823289.2764659338	299.81337958158514	0.9720914934821634	8.58	29:33
82.6%	413000	1497582.2647471838	1823768.5459971838	300.2425456592546	0.9720914934821634	8.58	29:11
82.8%	414000	1496469.8311534338	1822650.0811534338	300.236994114148	0.9720914934821634	8.59	28:50
83.0%	415000	1498736.4444346838	1824605.7569346838	299.95078751409363	0.9720914934821634	8.6	28:28
83.2%	416000	1500043.9444346838	1825552.9444346838	299.6191330318197	0.9720914934821634	8.6	28:07
83.4%	417000	1499943.5655284338	1826861.0655284338	300.9156057833421	0.9720914934821634	8.61	27:46
83.6%	418000	1498846.6006846838	1826137.3819346838	301.2591975258194	0.9720914934821634	8.61	27:25
83.8%	419000	1498544.1944346838	1823745.8194346838	299.33620558276095	0.9720914934821634	8.62	27:04
84.0%	420000	1496663.6631846838	1820660.6006846838	298.2273347855656	0.9720914934821634	8.62	26:43
84.2%	421000	1501089.7491221838	1827546.6241221838	300.4916173125079	0.9720914934821634	8.62	26:22
84.4%	422000	1501723.4405284338	1828889.8780284338	301.14474365028	0.9720914934821634	8.63	26:02
84.6%	423000	1500625.6319346838	1825720.7569346838	299.238176226682	0.9720914934821634	8.63	25:42
84.8%	424000	1500013.1905284338	1825459.2217784338	299.5611725997484	0.9720914934821634	8.63	25:21
85.0%	425000	1501065.5616221838	1825413.7491221838	298.5506475679385	0.9720914934821634	8.63	25:01
85.2%	426000	1498649.0655284338	1824400.4405284338	299.8422303574499	0.9720914934821634	8.63	24:40
85.4%	427000	1499198.3077159338	1823530.7452159338	298.53615026880004	0.9720914934821634	8.64	24:20
85.6%	428000	1497259.1163096838	1822222.8038096838	299.11719281363395	0.9720914934821634	8.64	24:00
85.8%	429000	1497836.2569346838	1821771.4131846838	298.17046740382614	0.9720914934821634	8.64	23:39
86.0%	430000	1497947.3584971838	1822598.6084971838	298.8296055184236	0.9720914934821634	8.64	23:19
86.2%	431000	1499058.0733409338	1824161.7608409338	299.2460576948645	0.9720914934821634	8.65	22:59
86.4%	432000	1499092.7803721838	1824472.2178721838	299.4998754877166	0.9720914934821634	8.64	22:39
86.6%	433000	1497711.5147471838	1821849.2647471838	298.3569475433389	0.9720914934821634	8.65	22:18
86.8%	434000	1494586.4913096838	1819767.4288096838	299.31716349540056	0.9720914934821634	8.65	21:58
87.0%	435000	1493129.1045909338	1819323.9170909338	300.2503983629545	0.9720914934821634	8.65	21:38
87.2%	436000	1491604.8624034338	1816693.6124034338	299.2323082722689	0.9720914934821634	8.65	21:18
87.4%	437000	1489087.1397471838	1815012.4522471838	300.00233346658587	0.9720914934821634	8.66	20:57
87.6%	438000	1492158.7452159338	1816993.3702159338	298.9983955012496	0.9720914934821634	8.66	20:37
87.8%	439000	1492811.8780284338	1817629.4405284338	298.98269009384967	0.9720914934821634	8.66	20:16
88.0%	440000	1491577.4952159338	1817699.9327159338	300.1837798216756	0.9720914934821634	8.66	19:56
88.2%	441000	1489235.5499034338	1814126.9249034338	299.0506318013198	0.9720914934821634	8.66	19:37
88.4%	442000	1490232.6202159338	1816797.3077159338	300.59085477684835	0.9720914934821634	8.67	19:16
88.6%	443000	1490256.5850596838	1816877.9288096838	300.64300478347127	0.9720914934821634	8.67	18:56
88.8%	444000	1494472.1827159338	1818741.4327159338	298.47798848535183	0.9720914934821634	8.67	18:35
89.0%	445000	1493719.4444346838	1820176.7881846838	300.4920487797441	0.9720914934821634	8.67	18:15
89.2%	446000	1496526.5499034338	1822057.1436534338	299.6390092891702	0.9720914934821634	8.67	17:56
89.4%	447000	1494009.9756846838	1819121.8506846838	299.2535939892578	0.9720914934821634	8.68	17:35
89.6%	448000	1492648.8858409338	1818034.5108409338	299.5055708552353	0.9720914934821634	8.68	17:14
89.8%	449000	1490334.1983409338	1815052.6045909338	298.89142039113887	0.9720914934821634	8.69	16:54
90.0%	450000	1491106.5420909338	1816440.6358409338	299.4581382237288	0.9720914934821634	8.69	16:33
90.2%	451000	1492774.7608409338	1818782.9170909338	300.0785881094747	0.9720914934821634	8.7	16:13
90.4%	452000	1494655.8350596838	1819482.3975596838	298.9909742647859	0.9720914934821634	8.71	15:52
90.6%	453000	1494516.7178721838	1819256.9053721838	298.9114692353839	0.9720914934821634	8.71	15:32
90.8%	454000	1494714.7100596838	1819094.2413096838	298.57949834380327	0.9720914934821634	8.72	15:11
91.0%	455000	1494665.0850596838	1820437.8038096838	299.8618764989411	0.9720914934821634	8.72	14:51
91.2%	456000	1498575.9678721838	1825110.9053721838	300.56347098958685	0.9720914934821634	8.73	14:30
91.4%	457000	1495529.2842784338	1820492.0342784338	299.1163298791614	0.9720914934821634	8.74	14:10
91.6%	458000	1493960.7999034338	1818098.0811534338	298.35651607610265	0.9720914934821634	8.74	13:50
91.8%	459000	1498411.3584971838	1823135.7647471838	298.89694317176304	0.9720914934821634	8.75	13:29
92.0%	460000	1495024.2803721838	1819144.8428721838	298.3411270780093	0.9720914934821634	8.75	13:09
92.2%	461000	1497222.3663096838	1822368.2725596838	299.2849185106105	0.9720914934821634	8.76	12:49
92.4%	462000	1499217.3780284338	1823821.5655284338	298.78628620790283	0.9720914934821634	8.77	12:29
92.6%	463000	1498243.2022471838	1824175.5147471838	300.0087767106474	0.9720914934821634	8.77	12:08
92.8%	464000	1499435.4405284338	1824818.9717784338	299.5036436349133	0.9720914934821634	8.78	11:48
93.0%	465000	1502035.6514659338	1826938.4639659338	299.06115960188464	0.9720914934821634	8.78	11:28
93.2%	466000	1499474.1905284338	1824995.3780284338	299.63035117996253	0.9720914934821634	8.79	11:08
93.4%	467000	1500201.5225596838	1825267.3663096838	299.2112239066568	0.9720914934821634	8.79	10:48
93.6%	468000	1498838.9991221838	1825246.5928721838	300.4462557237355	0.9720914934821634	8.8	10:28
93.8%	469000	1496867.3897471838	1822076.7647471838	299.34333917440046	0.9720914934821634	8.81	10:08
94.0%	470000	1497624.9874034338	1823373.0499034338	299.83918132231366	0.9720914934821634	8.81	9:48
94.2%	471000	1493896.3506846838	1821066.0381846838	301.1477351564515	0.9720914934821634	8.82	9:28
94.4%	472000	1494772.8233409338	1821441.6045909338	300.6866692677811	0.9720914934821634	8.82	9:08
94.6%	473000	1496990.6827159338	1821297.0577159338	298.5121606904638	0.9720914934821634	8.83	8:48
94.8%	474000	1499484.3858409338	1824815.2920909338	299.4552042465222	0.9720914934821634	8.84	8:28
95.0%	475000	1499190.7374034338	1824948.6436534338	299.8482421342752	0.9720914934821634	8.84	8:08
95.2%	476000	1496327.6827159338	1822771.4327159338	300.4795362298925	0.9720914934821634	8.85	7:48
95.4%	477000	1495321.4756846838	1821423.2256846838	300.16473773431517	0.9720914934821634	8.85	7:28
95.6%	478000	1493039.4874034338	1819466.4874034338	300.4641184673167	0.9720914934821634	8.86	7:09
95.8%	479000	1491622.3545909338	1816249.0108409338	298.806967870761	0.9720914934821634	8.86	6:49
96.0%	480000	1493249.8389659338	1818929.4014659338	299.7761295768545	0.9720914934821634	8.87	6:29
96.2%	481000	1495144.5850596838	1821519.3975596838	300.41608178167945	0.9720914934821634	8.88	6:09
96.4%	482000	1495114.2530284338	1820120.0342784338	299.15593857145035	0.9720914934821634	8.88	5:50
96.6%	483000	1491121.7491221838	1815393.2178721838	298.48003076360345	0.9720914934821634	8.89	5:30
96.8%	484000	1492242.5147471838	1815499.9522471838	297.5466520736374	0.9720914934821634	8.89	5:10
97.0%	485000	1490824.1280284338	1816023.3155284338	299.3339619531324	0.9720914934821634	8.9	4:51
97.2%	486000	1492840.4756846838	1818719.6006846838	299.9598195615728	0.9720914934821634	8.9	4:31
97.4%	487000	1491609.9366221838	1816459.3741221838	299.0120298659155	0.9720914934821634	8.91	4:12
97.6%	488000	1491454.2764659338	1817496.8077159338	300.11022904013396	0.9720914934821634	8.91	3:52
97.8%	489000	1489536.0850596838	1813942.6475596838	298.60437962109444	0.9720914934821634	8.92	3:33
98.0%	490000	1489226.6631846838	1814474.1006846838	299.37837431398503	0.9720914934821634	8.92	3:13
98.2%	491000	1489365.7139659338	1814124.0264659338	298.928152635186	0.9720914934821634	8.93	2:54
98.4%	492000	1490169.1827159338	1816020.3077159338	299.9340465853267	0.9720914934821634	8.94	2:34
98.6%	493000	1492168.7491221838	1817677.6241221838	299.61901797389004	0.9720914934821634	8.94	2:15
98.8%	494000	1492889.1358409338	1818079.0733409338	299.3254476663368	0.9720914934821634	8.95	1:55
99.0%	495000	1492460.8780284338	1817938.3155284338	299.59008090457803	0.9720914934821634	8.95	1:36
99.2%	496000	1496149.7100596838	1821441.8975596838	299.41956505280695	0.9720914934821634	8.96	1:17
99.4%	497000	1492013.4209971838	1817744.8272471838	299.82384985318515	0.9720914934821634	8.96	0:57
99.6%	498000	1493169.6045909338	1818116.2920909338	299.10154493519883	0.9720914934821634	8.97	0:38
99.8%	499000	1491641.2452159338	1817389.1202159338	299.8390087354192	0.9720914934821634	8.97	0:19
100.0%	500000	1490719.2022471838	1815681.5772471838	299.11598470537245	0.9720914934821634	8.98	0:00
