molecule_chembl_id,target_chembl_id,target_pref_name,standard_type,standard_relation,standard_value,standard_units,assay_chembl_id,assay_type,assay_description,document_chembl_id,uniprot_id,target_pref_name,readout,smiles,pActivity
CHEMBL432038,CHEMBL5137,Metabotropic glutamate receptor 2,IC50,=,200.0,nM,CHEMBL820340,B,Antagonistic activity against stimulation of GTP (gamma) 35 S binding by glutamate in membranes from CHO cells expressing human mGluR2,CHEMBL1134156,Q14416,Metabotropic glutamate receptor 2,IC50,N[C@](CC1c2ccccc2Oc2ccccc21)(C(=O)O)[C@H]1C[C@@H]1C(=O)O,6.698970004336019
CHEMBL108735,CHEMBL5137,Metabotropic glutamate receptor 2,IC50,=,6400.0,nM,CHEMBL718204,B,Antagonistic activity against stimulation of GTP (gamma) 35 S binding by glutamate in membranes from CHO cells expressing human Metabotropic glutamate receptor 2,CHEMBL1134156,Q14416,Metabotropic glutamate receptor 2,IC50,NC(C(=O)O)[C@H]1[C@@H](CC2c3ccccc3Oc3ccccc32)[C@@H]1C(=O)O,5.1938200260161125
CHEMBL325140,CHEMBL5137,Metabotropic glutamate receptor 2,IC50,=,200.0,nM,CHEMBL718204,B,Antagonistic activity against stimulation of GTP (gamma) 35 S binding by glutamate in membranes from CHO cells expressing human Metabotropic glutamate receptor 2,CHEMBL1134156,Q14416,Metabotropic glutamate receptor 2,IC50,NC(C(=O)O)[C@H]1[C@@H](CCC2c3ccccc3Oc3ccccc32)[C@@H]1C(=O)O,6.698970004336019
CHEMBL39338,CHEMBL5137,Metabotropic glutamate receptor 2,IC50,=,400.0,nM,CHEMBL717363,B,Inhibitory activity against human Metabotropic glutamate receptor 2,CHEMBL1132716,Q14416,Metabotropic glutamate receptor 2,IC50,N[C@@H](C[C@H](CCCC(c1ccccc1)c1ccccc1)C(=O)O)C(=O)O,6.3979400086720375
CHEMBL287831,CHEMBL5137,Metabotropic glutamate receptor 2,IC50,=,34.0,nM,CHEMBL717363,B,Inhibitory activity against human Metabotropic glutamate receptor 2,CHEMBL1132716,Q14416,Metabotropic glutamate receptor 2,IC50,CC1c2ccccc2Oc2cccc([C@@](N)(C(=O)O)[C@H]3C[C@@H]3C(=O)O)c21,7.468521082957745
CHEMBL40123,CHEMBL5137,Metabotropic glutamate receptor 2,IC50,=,3000.0,nM,CHEMBL717363,B,Inhibitory activity against human Metabotropic glutamate receptor 2,CHEMBL1132716,Q14416,Metabotropic glutamate receptor 2,IC50,N[C@@H](C[C@H](CC(c1ccccc1)c1ccccc1)C(=O)O)C(=O)O,5.522878745280337
CHEMBL432038,CHEMBL5137,Metabotropic glutamate receptor 2,IC50,=,2.9,nM,CHEMBL929194,B,Displacement of [3H]-MGS0008 from mGluR2 expressed in CHO cells,CHEMBL1144772,Q14416,Metabotropic glutamate receptor 2,IC50,N[C@](CC1c2ccccc2Oc2ccccc21)(C(=O)O)[C@H]1C[C@@H]1C(=O)O,8.537602002101044
CHEMBL259435,CHEMBL5137,Metabotropic glutamate receptor 2,IC50,=,4.45,nM,CHEMBL929194,B,Displacement of [3H]-MGS0008 from mGluR2 expressed in CHO cells,CHEMBL1144772,Q14416,Metabotropic glutamate receptor 2,IC50,NC(CC1c2ccccc2Oc2ccccc21)(C(=O)O)C1CC1(F)C(=O)O,8.351639989019068
CHEMBL409928,CHEMBL5137,Metabotropic glutamate receptor 2,IC50,=,3.49,nM,CHEMBL929194,B,Displacement of [3H]-MGS0008 from mGluR2 expressed in CHO cells,CHEMBL1144772,Q14416,Metabotropic glutamate receptor 2,IC50,N[C@](CC1c2ccccc2Oc2ccccc21)(C(=O)O)[C@H]1C[C@]1(F)C(=O)O,8.45717457304082
CHEMBL259435,CHEMBL5137,Metabotropic glutamate receptor 2,IC50,=,211.0,nM,CHEMBL929194,B,Displacement of [3H]-MGS0008 from mGluR2 expressed in CHO cells,CHEMBL1144772,Q14416,Metabotropic glutamate receptor 2,IC50,NC(CC1c2ccccc2Oc2ccccc21)(C(=O)O)C1CC1(F)C(=O)O,6.675717544702307
CHEMBL2179319,CHEMBL5137,Metabotropic glutamate receptor 2,IC50,=,15.0,nM,CHEMBL2185983,B,Binding affinity to human mGlu2R expressed in CHO cells by radioligand binding assay,CHEMBL2176880,Q14416,Metabotropic glutamate receptor 2,IC50,FC(F)(F)c1c(N2CCC(c3ccccc3)CC2)ccn2c(CC3CC3)nnc12,7.823908740944319
CHEMBL2206447,CHEMBL5137,Metabotropic glutamate receptor 2,IC50,=,5.6,nM,CHEMBL2215921,B,Displacement of [3H]JNJ-40068782 from human mGLuR2 expressed in CHO cell membrane after 60 mins by liquid scintillation counting,CHEMBL2202996,Q14416,Metabotropic glutamate receptor 2,IC50,COc1cc(F)cc(F)c1C1CCN(c2ccn3c(CC4CC4)nnc3c2Cl)CC1,8.2518119729938
