molecule_chembl_id,target_chembl_id,target_pref_name,standard_type,standard_relation,standard_value,standard_units,assay_chembl_id,assay_type,assay_description,document_chembl_id,uniprot_id,target_pref_name,readout,smiles,pActivity
CHEMBL128772,CHEMBL3772,Metabotropic glutamate receptor 1,IC50,=,290000.0,nM,CHEMBL717922,B,Inhibitory concentration for half maximal inhibition of PI hydrolysis (mGluR1a),CHEMBL1129799,Q13255,Metabotropic glutamate receptor 1,IC50,N[C@H](C(=O)O)c1ccc(O)c(C(=O)O)c1,3.5376020021010435
CHEMBL299683,CHEMBL3772,Metabotropic glutamate receptor 1,IC50,=,155000.0,nM,CHEMBL717922,B,Inhibitory concentration for half maximal inhibition of PI hydrolysis (mGluR1a),CHEMBL1129799,Q13255,Metabotropic glutamate receptor 1,IC50,CC(N)(C(=O)O)c1ccc(C(=O)O)cc1,3.809668301829708
CHEMBL39372,CHEMBL3772,Metabotropic glutamate receptor 1,IC50,=,40000.0,nM,CHEMBL717922,B,Inhibitory concentration for half maximal inhibition of PI hydrolysis (mGluR1a),CHEMBL1129799,Q13255,Metabotropic glutamate receptor 1,IC50,N[C@H](C(=O)O)c1ccc(C(=O)O)c(O)c1,4.3979400086720375
CHEMBL313938,CHEMBL3772,Metabotropic glutamate receptor 1,IC50,=,214000.0,nM,CHEMBL717922,B,Inhibitory concentration for half maximal inhibition of PI hydrolysis (mGluR1a),CHEMBL1129799,Q13255,Metabotropic glutamate receptor 1,IC50,NC1(C(=O)O)CCc2cc(C(=O)O)ccc21,3.669586226650809
CHEMBL94990,CHEMBL3772,Metabotropic glutamate receptor 1,IC50,=,65000.0,nM,CHEMBL717922,B,Inhibitory concentration for half maximal inhibition of PI hydrolysis (mGluR1a),CHEMBL1129799,Q13255,Metabotropic glutamate receptor 1,IC50,N[C@H](C(=O)O)c1ccc(C(=O)O)cc1,4.187086643357144
CHEMBL2021372,CHEMBL3772,Metabotropic glutamate receptor 1,IC50,=,232000.0,nM,CHEMBL822314,B,Inhibitory activity against mGluR1 receptor,CHEMBL1130848,Q13255,Metabotropic glutamate receptor 1,IC50,N[C@H](C(=O)O)C12C3C4C1C1C2C3C41C(=O)O,3.6345120151091006
CHEMBL43412,CHEMBL3772,Metabotropic glutamate receptor 1,IC50,=,32000.0,nM,CHEMBL822314,B,Inhibitory activity against mGluR1 receptor,CHEMBL1130848,Q13255,Metabotropic glutamate receptor 1,IC50,N[C@H](C(=O)O)C12CC(C(=O)O)(C1)C2,4.494850021680094
CHEMBL165828,CHEMBL3772,Metabotropic glutamate receptor 1,IC50,=,10000.0,nM,CHEMBL820026,B,Compound was tested for inhibition of glutamate-evoked (10 uM) [Ca2+] mobilization in mGluR1-alpha expressed-CHO cells.,CHEMBL1129779,Q13255,Metabotropic glutamate receptor 1,IC50,CN(C(=O)C12CC1/C(=N\O)c1ccccc1O2)c1ccccc1,5.0
CHEMBL164770,CHEMBL3772,Metabotropic glutamate receptor 1,IC50,=,3000.0,nM,CHEMBL820026,B,Compound was tested for inhibition of glutamate-evoked (10 uM) [Ca2+] mobilization in mGluR1-alpha expressed-CHO cells.,CHEMBL1129779,Q13255,Metabotropic glutamate receptor 1,IC50,O=C(Nc1ccccc1)C12CC1/C(=N\O)c1ccccc1O2,5.522878745280337
CHEMBL327783,CHEMBL3772,Metabotropic glutamate receptor 1,IC50,=,23000.0,nM,CHEMBL820026,B,Compound was tested for inhibition of glutamate-evoked (10 uM) [Ca2+] mobilization in mGluR1-alpha expressed-CHO cells.,CHEMBL1129779,Q13255,Metabotropic glutamate receptor 1,IC50,CCOC(=O)C12CC1/C(=N\O)c1ccccc1O2,4.638272163982407
CHEMBL444589,CHEMBL3772,Metabotropic glutamate receptor 1,IC50,=,200000.0,nM,CHEMBL820026,B,Compound was tested for inhibition of glutamate-evoked (10 uM) [Ca2+] mobilization in mGluR1-alpha expressed-CHO cells.,CHEMBL1129779,Q13255,Metabotropic glutamate receptor 1,IC50,NC(C(=O)O)c1ccc(C(=O)O)c(O)c1,3.6989700043360187
