molecule_chembl_id,target_chembl_id,target_pref_name,standard_type,standard_relation,standard_value,standard_units,assay_chembl_id,assay_type,assay_description,document_chembl_id,uniprot_id,target_pref_name,readout,smiles,pActivity
CHEMBL575060,CHEMBL3228,Metabotropic glutamate receptor 8,IC50,=,5.7,nM,CHEMBL828593,B,Inhibitory concentration against [3H]1 binding to recombinant human Metabotropic glutamate receptor 8,CHEMBL1142833,O00222,Metabotropic glutamate receptor 8,IC50,N[C@@H](CCC(=O)O)C(=O)O,8.244125144327509
CHEMBL285843,CHEMBL3228,Metabotropic glutamate receptor 8,IC50,=,5.1,nM,CHEMBL828593,B,Inhibitory concentration against [3H]1 binding to recombinant human Metabotropic glutamate receptor 8,CHEMBL1142833,O00222,Metabotropic glutamate receptor 8,IC50,NC(CCP(=O)(O)O)C(=O)O,8.292429823902063
CHEMBL3955188,CHEMBL3228,Metabotropic glutamate receptor 8,IC50,=,26670.0,nM,CHEMBL5328176,B,Binding affinity to mGluR8 (unknown origin) by FLIPR assay,CHEMBL5325482,O00222,Metabotropic glutamate receptor 8,IC50,COc1ccc(-c2cc(C(N)=O)nc3cc(CCc4cnc(C)nc4)ccc23)c(F)c1,4.573976984310124
CHEMBL2381644,CHEMBL3228,Metabotropic glutamate receptor 8,EC50,=,12400.0,nM,CHEMBL2382523,B,Agonist activity at human mGlu8 receptor expressed in golden Syrian hamster AV12 cells coexpressing EAAT1 after 20 mins by FLIPR assay,CHEMBL2380209,O00222,Metabotropic glutamate receptor 8,EC50,[N-]=[N+]=N[C@@H]1C[C@@](N)(C(=O)O)[C@@H]2[C@@H](C(=O)O)[C@@H]21,4.906578314837765
CHEMBL2381645,CHEMBL3228,Metabotropic glutamate receptor 8,EC50,=,12000.0,nM,CHEMBL2382523,B,Agonist activity at human mGlu8 receptor expressed in golden Syrian hamster AV12 cells coexpressing EAAT1 after 20 mins by FLIPR assay,CHEMBL2380209,O00222,Metabotropic glutamate receptor 8,EC50,[N-]=[N+]=N[C@H]1C[C@@](N)(C(=O)O)[C@@H]2[C@@H](C(=O)O)[C@@H]21,4.920818753952375
CHEMBL2381652,CHEMBL3228,Metabotropic glutamate receptor 8,EC50,=,11500.0,nM,CHEMBL2382523,B,Agonist activity at human mGlu8 receptor expressed in golden Syrian hamster AV12 cells coexpressing EAAT1 after 20 mins by FLIPR assay,CHEMBL2380209,O00222,Metabotropic glutamate receptor 8,EC50,N[C@@]1(C(=O)O)C[C@@H](F)[C@H]2[C@H](C(=O)O)[C@H]21,4.939302159646388
CHEMBL2381640,CHEMBL3228,Metabotropic glutamate receptor 8,EC50,=,6530.0,nM,CHEMBL2382523,B,Agonist activity at human mGlu8 receptor expressed in golden Syrian hamster AV12 cells coexpressing EAAT1 after 20 mins by FLIPR assay,CHEMBL2380209,O00222,Metabotropic glutamate receptor 8,EC50,N[C@@]1(C(=O)O)CC(=O)[C@H]2[C@H](C(=O)O)[C@H]21,5.185086818724926
CHEMBL2381649,CHEMBL3228,Metabotropic glutamate receptor 8,EC50,=,4300.0,nM,CHEMBL2382523,B,Agonist activity at human mGlu8 receptor expressed in golden Syrian hamster AV12 cells coexpressing EAAT1 after 20 mins by FLIPR assay,CHEMBL2380209,O00222,Metabotropic glutamate receptor 8,EC50,CC(=O)N[C@H]1C[C@@](N)(C(=O)O)[C@@H]2[C@@H](C(=O)O)[C@@H]21,5.366531544420413
CHEMBL2381641,CHEMBL3228,Metabotropic glutamate receptor 8,EC50,=,1590.0,nM,CHEMBL2382523,B,Agonist activity at human mGlu8 receptor expressed in golden Syrian hamster AV12 cells coexpressing EAAT1 after 20 mins by FLIPR assay,CHEMBL2380209,O00222,Metabotropic glutamate receptor 8,EC50,C=C1C[C@@](N)(C(=O)O)[C@H]2[C@@H]1[C@@H]2C(=O)O,5.798602875679549
CHEMBL4168668,CHEMBL3228,Metabotropic glutamate receptor 8,EC50,=,2900.0,nM,CHEMBL4369696,B,Agonist activity at mGlu8 (unknown origin),CHEMBL4368890,O00222,Metabotropic glutamate receptor 8,EC50,COc1cc(F)c(-c2c(C)nn3c(C(F)(F)F)cc(C)nc23)c(F)c1,5.537602002101044
CHEMBL4160748,CHEMBL3228,Metabotropic glutamate receptor 8,EC50,=,2600.0,nM,CHEMBL4369696,B,Agonist activity at mGlu8 (unknown origin),CHEMBL4368890,O00222,Metabotropic glutamate receptor 8,EC50,COc1ccc(-c2c(C)nn3c(C(F)(F)F)cc(C)nc23)c(F)c1F,5.585026652029182
CHEMBL4446107,CHEMBL3228,Metabotropic glutamate receptor 8,EC50,=,890.0,nM,CHEMBL4369696,B,Agonist activity at mGlu8 (unknown origin),CHEMBL4368890,O00222,Metabotropic glutamate receptor 8,EC50,CCc1nn2c(C(F)(F)F)cc(C)nc2c1-c1cc(F)c(OC)cc1F,6.050609993355087
CHEMBL143210,CHEMBL3228,Metabotropic glutamate receptor 8,EC50,=,31.0,nM,CHEMBL4371732,B,Activation of human metabotropic glutamate 8 receptor expressed in golden hamster AV12-664 cells,CHEMBL4371013,O00222,Metabotropic glutamate receptor 8,EC50,N[C@H](C(=O)O)c1ccc(C(=O)O)c(C(=O)O)c1,7.508638306165727
CHEMBL33567,CHEMBL3228,Metabotropic glutamate receptor 8,EC50,=,60.0,nM,CHEMBL4371732,B,Activation of human metabotropic glutamate 8 receptor expressed in golden hamster AV12-664 cells,CHEMBL4371013,O00222,Metabotropic glutamate receptor 8,EC50,N[C@@H](CCP(=O)(O)O)C(=O)O,7.221848749616356
CHEMBL3609729,CHEMBL3228,Metabotropic glutamate receptor 8,EC50,=,1200.0,nM,CHEMBL5240388,B,Positive allosteric modulation of mGluR8 (unknown origin),CHEMBL5236641,O00222,Metabotropic glutamate receptor 8,EC50,Cc1ccnc(Nc2nc(-c3cn[nH]c3)c(C)s2)n1,5.920818753952375
CHEMBL1585091,CHEMBL3228,Metabotropic glutamate receptor 8,EC50,=,900.0,nM,CHEMBL5240388,B,Positive allosteric modulation of mGluR8 (unknown origin),CHEMBL5236641,O00222,Metabotropic glutamate receptor 8,EC50,COC(=O)c1ccc(-n2c(C)cc(C(=O)CSc3ccc(NC(C)=O)cc3)c2C)cc1,6.045757490560675
CHEMBL4162576,CHEMBL3228,Metabotropic glutamate receptor 8,EC50,=,125.0,nM,CHEMBL5240388,B,Positive allosteric modulation of mGluR8 (unknown origin),CHEMBL5236641,O00222,Metabotropic glutamate receptor 8,EC50,O=C(Nc1ccc(Oc2ccc(Cl)cn2)c(Cl)c1)c1ccccn1,6.903089986991944
CHEMBL4160748,CHEMBL3228,Metabotropic glutamate receptor 8,EC50,=,2600.0,nM,CHEMBL5240388,B,Positive allosteric modulation of mGluR8 (unknown origin),CHEMBL5236641,O00222,Metabotropic glutamate receptor 8,EC50,COc1ccc(-c2c(C)nn3c(C(F)(F)F)cc(C)nc23)c(F)c1F,5.585026652029182
