molecule_chembl_id,target_chembl_id,target_pref_name,standard_type,standard_relation,standard_value,standard_units,assay_chembl_id,assay_type,assay_description,document_chembl_id,uniprot_id,target_pref_name,readout,smiles,pActivity
CHEMBL178442,CHEMBL1878,Calcium sensing receptor,IC50,=,1600.0,nM,CHEMBL827983,B,Inhibitory concentration against human calcium receptor expressed in HEK 293 cells,CHEMBL1142031,P41180,Calcium sensing receptor,IC50,O=c1c2ccc(Cl)cc2nc(-c2ccccc2O)n1CCc1cccc(F)c1,5.795880017344075
CHEMBL361333,CHEMBL1878,Calcium sensing receptor,IC50,=,300.0,nM,CHEMBL827983,B,Inhibitory concentration against human calcium receptor expressed in HEK 293 cells,CHEMBL1142031,P41180,Calcium sensing receptor,IC50,O=c1c2cc(Cl)ccc2nc(-c2ccccc2O)n1CCc1ccccc1,6.522878745280337
CHEMBL180057,CHEMBL1878,Calcium sensing receptor,IC50,=,520.0,nM,CHEMBL827983,B,Inhibitory concentration against human calcium receptor expressed in HEK 293 cells,CHEMBL1142031,P41180,Calcium sensing receptor,IC50,Cc1ccc2nc(-c3ccccc3O)n(CCc3cccc(F)c3)c(=O)c2c1,6.2839966563652006
CHEMBL180250,CHEMBL1878,Calcium sensing receptor,IC50,=,800.0,nM,CHEMBL827983,B,Inhibitory concentration against human calcium receptor expressed in HEK 293 cells,CHEMBL1142031,P41180,Calcium sensing receptor,IC50,O=c1c2ccccc2nc(-c2ccccc2O)n1CCc1cccc(Cl)c1,6.096910013008056
CHEMBL361623,CHEMBL1878,Calcium sensing receptor,IC50,=,250.0,nM,CHEMBL827983,B,Inhibitory concentration against human calcium receptor expressed in HEK 293 cells,CHEMBL1142031,P41180,Calcium sensing receptor,IC50,Cc1cccc2nc(-c3ccccc3O)n(CCc3ccccc3)c(=O)c12,6.6020599913279625
CHEMBL360226,CHEMBL1878,Calcium sensing receptor,IC50,=,250.0,nM,CHEMBL827983,B,Inhibitory concentration against human calcium receptor expressed in HEK 293 cells,CHEMBL1142031,P41180,Calcium sensing receptor,IC50,Cc1cccc2nc(-c3ccccc3O)n(CCc3cccc(F)c3)c(=O)c12,6.6020599913279625
CHEMBL183287,CHEMBL1878,Calcium sensing receptor,IC50,=,210.0,nM,CHEMBL827983,B,Inhibitory concentration against human calcium receptor expressed in HEK 293 cells,CHEMBL1142031,P41180,Calcium sensing receptor,IC50,O=c1c2cc(F)ccc2nc(-c2ccccc2O)n1CCc1ccccc1,6.6777807052660805
CHEMBL180463,CHEMBL1878,Calcium sensing receptor,IC50,=,190.0,nM,CHEMBL827983,B,Inhibitory concentration against human calcium receptor expressed in HEK 293 cells,CHEMBL1142031,P41180,Calcium sensing receptor,IC50,O=c1c2cc(F)ccc2nc(-c2ccccc2O)n1CCc1cccc(F)c1,6.721246399047171
CHEMBL180672,CHEMBL1878,Calcium sensing receptor,IC50,=,43.0,nM,CHEMBL827983,B,Inhibitory concentration against human calcium receptor expressed in HEK 293 cells,CHEMBL1142031,P41180,Calcium sensing receptor,IC50,CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1cccc(Cl)c1C#N,7.366531544420413
CHEMBL180336,CHEMBL1878,Calcium sensing receptor,IC50,=,3500.0,nM,CHEMBL827983,B,Inhibitory concentration against human calcium receptor expressed in HEK 293 cells,CHEMBL1142031,P41180,Calcium sensing receptor,IC50,O=c1c2ccccc2nc(-c2ccco2)n1CCc1ccccc1,5.455931955649724
