molecule_chembl_id,target_chembl_id,target_pref_name,standard_type,standard_relation,standard_value,standard_units,assay_chembl_id,assay_type,assay_description,document_chembl_id,uniprot_id,target_pref_name,readout,smiles,pActivity
CHEMBL353526,CHEMBL2203,Motilin receptor,IC50,=,3.162,nM,CHEMBL732794,B,Compound was tested for in vitro motilin receptor binding affinity,CHEMBL1150985,O43193,Motilin receptor,IC50,CCC1OC(=O)C(C)C(OC2C[C@@](C)(OC)[C@@H](O)C(C)O2)C[C@@H](OC2OC(C)CC(N(C)CC)[C@H]2O)[C@]2(C)CC(C)=C(O2)[C@H](C)[C@@H](O)[C@]1(C)O,8.500038134403809
CHEMBL353526,CHEMBL2203,Motilin receptor,IC50,=,302.0,nM,CHEMBL732795,B,Compound was tested for in vitro motilin receptor binding affinity after treatment with hydrochloric acid solution (pH 2.5),CHEMBL1150985,O43193,Motilin receptor,IC50,CCC1OC(=O)C(C)C(OC2C[C@@](C)(OC)[C@@H](O)C(C)O2)C[C@@H](OC2OC(C)CC(N(C)CC)[C@H]2O)[C@]2(C)CC(C)=C(O2)[C@H](C)[C@@H](O)[C@]1(C)O,6.51999305704285
CHEMBL351216,CHEMBL2203,Motilin receptor,IC50,=,6.918,nM,CHEMBL732794,B,Compound was tested for in vitro motilin receptor binding affinity,CHEMBL1150985,O43193,Motilin receptor,IC50,CCC1OC(=O)C(C)C(O[C@H]2C[C@@](C)(OC)[C@@H](O)C(C)O2)C(C)[C@@H](OC2OC(C)CC(N(C)C(C)C)[C@H]2O)[C@]2(C)CC(C)=C(O2)[C@H](C)[C@@H](O)[C@]1(C)OC,8.160019442321657
CHEMBL351216,CHEMBL2203,Motilin receptor,IC50,=,15.14,nM,CHEMBL732795,B,Compound was tested for in vitro motilin receptor binding affinity after treatment with hydrochloric acid solution (pH 2.5),CHEMBL1150985,O43193,Motilin receptor,IC50,CCC1OC(=O)C(C)C(O[C@H]2C[C@@](C)(OC)[C@@H](O)C(C)O2)C(C)[C@@H](OC2OC(C)CC(N(C)C(C)C)[C@H]2O)[C@]2(C)CC(C)=C(O2)[C@H](C)[C@@H](O)[C@]1(C)OC,7.8198741248359465
CHEMBL532,CHEMBL2203,Motilin receptor,IC50,=,43.65,nM,CHEMBL732794,B,Compound was tested for in vitro motilin receptor binding affinity,CHEMBL1150985,O43193,Motilin receptor,IC50,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,7.360015751958412
CHEMBL532,CHEMBL2203,Motilin receptor,IC50,=,70.79,nM,CHEMBL732795,B,Compound was tested for in vitro motilin receptor binding affinity after treatment with hydrochloric acid solution (pH 2.5),CHEMBL1150985,O43193,Motilin receptor,IC50,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,7.15002808767115
CHEMBL300004,CHEMBL2203,Motilin receptor,IC50,=,3.388,nM,CHEMBL732794,B,Compound was tested for in vitro motilin receptor binding affinity,CHEMBL1150985,O43193,Motilin receptor,IC50,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@]2(C)CC(C)=C(O2)[C@H](C)[C@@H](O)[C@]1(C)O,8.47005659834133
CHEMBL300004,CHEMBL2203,Motilin receptor,IC50,=,223.87,nM,CHEMBL732795,B,Compound was tested for in vitro motilin receptor binding affinity after treatment with hydrochloric acid solution (pH 2.5),CHEMBL1150985,O43193,Motilin receptor,IC50,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@]2(C)CC(C)=C(O2)[C@H](C)[C@@H](O)[C@]1(C)O,6.650004100737144
CHEMBL262052,CHEMBL2203,Motilin receptor,IC50,=,4.677,nM,CHEMBL732794,B,Compound was tested for in vitro motilin receptor binding affinity,CHEMBL1150985,O43193,Motilin receptor,IC50,CCC1OC(=O)C(C)C(O[C@H]2C[C@@](C)(OC)[C@@H](O)C(C)O2)C(C)[C@@H](OC2OC(C)CC(N(C)CC)[C@H]2O)[C@]2(C)CC(C)=C(O2)[C@H](C)[C@@H](O)[C@]1(C)OC,8.330032630091496
CHEMBL262052,CHEMBL2203,Motilin receptor,IC50,=,8.318,nM,CHEMBL732795,B,Compound was tested for in vitro motilin receptor binding affinity after treatment with hydrochloric acid solution (pH 2.5),CHEMBL1150985,O43193,Motilin receptor,IC50,CCC1OC(=O)C(C)C(O[C@H]2C[C@@](C)(OC)[C@@H](O)C(C)O2)C(C)[C@@H](OC2OC(C)CC(N(C)CC)[C@H]2O)[C@]2(C)CC(C)=C(O2)[C@H](C)[C@@H](O)[C@]1(C)OC,8.079981083971084
CHEMBL281952,CHEMBL2203,Motilin receptor,IC50,=,154.88,nM,CHEMBL732794,B,Compound was tested for in vitro motilin receptor binding affinity,CHEMBL1150985,O43193,Motilin receptor,IC50,CCC1OC(=O)C(C)C(O[C@H]2C[C@@](C)(OC)[C@@H](O)C(C)O2)C(C)[C@@H](OC2OC(C)CC(N(C)C)[C@H]2O)[C@]2(C)CC(C)C3(O[C@]1(C)[C@H](O)[C@H]3C)O2,6.810004660035681
CHEMBL281952,CHEMBL2203,Motilin receptor,IC50,=,169.82,nM,CHEMBL732795,B,Compound was tested for in vitro motilin receptor binding affinity after treatment with hydrochloric acid solution (pH 2.5),CHEMBL1150985,O43193,Motilin receptor,IC50,CCC1OC(=O)C(C)C(O[C@H]2C[C@@](C)(OC)[C@@H](O)C(C)O2)C(C)[C@@H](OC2OC(C)CC(N(C)C)[C@H]2O)[C@]2(C)CC(C)C3(O[C@]1(C)[C@H](O)[C@H]3C)O2,6.770011163455189
CHEMBL166642,CHEMBL2203,Motilin receptor,IC50,=,7.586,nM,CHEMBL732794,B,Compound was tested for in vitro motilin receptor binding affinity,CHEMBL1150985,O43193,Motilin receptor,IC50,CCC1OC(=O)C(C)C(O[C@H]2C[C@@](C)(OC)[C@@H](O)C(C)O2)C(C)[C@@H](OC2OC(C)CC(N(C)C)[C@H]2O)[C@]2(C)CC(C)=C(O2)[C@H](C)[C@@H](O)[C@]1(C)OC,8.119987161633228
CHEMBL166642,CHEMBL2203,Motilin receptor,IC50,=,39.81,nM,CHEMBL732795,B,Compound was tested for in vitro motilin receptor binding affinity after treatment with hydrochloric acid solution (pH 2.5),CHEMBL1150985,O43193,Motilin receptor,IC50,CCC1OC(=O)C(C)C(O[C@H]2C[C@@](C)(OC)[C@@H](O)C(C)O2)C(C)[C@@H](OC2OC(C)CC(N(C)C)[C@H]2O)[C@]2(C)CC(C)=C(O2)[C@H](C)[C@@H](O)[C@]1(C)OC,7.400007822415902
