molecule_chembl_id,target_chembl_id,target_pref_name,standard_type,standard_relation,standard_value,standard_units,assay_chembl_id,assay_type,assay_description,document_chembl_id,uniprot_id,target_pref_name,readout,smiles,pActivity
CHEMBL5279049,CHEMBL3297639,Probable G-protein coupled receptor 52,IC50,=,12000.0,nM,CHEMBL5225330,B,Inhibition of GPR52 (unknown origin),CHEMBL5223149,Q9Y2T5,Probable G-protein coupled receptor 52,IC50,C=C1C(=O)O[C@@H]2C/C=C(\C)CC3C=C(C[C@H](OC(=O)/C(C)=C\C)[C@@H]12)C(=O)O3,4.920818753952375
CHEMBL240484,CHEMBL3297639,Probable G-protein coupled receptor 52,IC50,=,5450.0,nM,CHEMBL5225330,B,Inhibition of GPR52 (unknown origin),CHEMBL5223149,Q9Y2T5,Probable G-protein coupled receptor 52,IC50,O=C(/C=C/CCc1ccccc1)CCc1ccccc1,5.2636034977233574
CHEMBL2375494,CHEMBL3297639,Probable G-protein coupled receptor 52,IC50,=,650.0,nM,CHEMBL5225330,B,Inhibition of GPR52 (unknown origin),CHEMBL5223149,Q9Y2T5,Probable G-protein coupled receptor 52,IC50,O=C(/C=C/CCc1ccccc1)c1ccccc1,6.187086643357144
CHEMBL4782344,CHEMBL3297639,Probable G-protein coupled receptor 52,IC50,=,630.0,nM,CHEMBL5225330,B,Inhibition of GPR52 (unknown origin),CHEMBL5223149,Q9Y2T5,Probable G-protein coupled receptor 52,IC50,O=C(/C=C/CCc1ccccc1)c1cccs1,6.200659450546418
CHEMBL3299117,CHEMBL3297639,Probable G-protein coupled receptor 52,EC50,=,645.65,nM,CHEMBL3367421,B,Agonist activity at GPR52 (unknown origin),CHEMBL3297737,Q9Y2T5,Probable G-protein coupled receptor 52,EC50,O=C(NCCO)c1cccc(-c2cccc(OCCc3cccc(C(F)(F)F)c3)n2)c1,6.190002844637807
CHEMBL3299118,CHEMBL3297639,Probable G-protein coupled receptor 52,EC50,=,346.74,nM,CHEMBL3367421,B,Agonist activity at GPR52 (unknown origin),CHEMBL3297737,Q9Y2T5,Probable G-protein coupled receptor 52,EC50,O=C(NCCO)c1cccc(-c2cccc(OCCc3cc(F)cc(Cl)c3)n2)c1,6.459996055149974
CHEMBL4082756,CHEMBL3297639,Probable G-protein coupled receptor 52,EC50,=,93.0,nM,CHEMBL5210259,B,Affinity On-target Cellular interaction (Cell-based cAMP assay) EUB0000317b GPR52,CHEMBL5210121,Q9Y2T5,Probable G-protein coupled receptor 52,EC50,Cc1cc(-n2nc(Cc3cc(F)cc(C(F)(F)F)c3)nc2C)ccc1C(N)=O,7.031517051446065
CHEMBL5284809,CHEMBL3297639,Probable G-protein coupled receptor 52,EC50,=,25.12,nM,CHEMBL5256717,B,Agonist activity at human GPR52 expressed in HEK293F assessed as cAMP accumulation preincubated for 30 mins followed by cAMP detection reagent and measured after 1 hr by HTRF analysis,CHEMBL5252665,Q9Y2T5,Probable G-protein coupled receptor 52,EC50,O=C1CCCc2c1cnn2-c1cc(Cc2cccc(C(F)(F)F)c2)ccn1,7.599980364934842
CHEMBL5271921,CHEMBL3297639,Probable G-protein coupled receptor 52,EC50,=,63.1,nM,CHEMBL5256717,B,Agonist activity at human GPR52 expressed in HEK293F assessed as cAMP accumulation preincubated for 30 mins followed by cAMP detection reagent and measured after 1 hr by HTRF analysis,CHEMBL5252665,Q9Y2T5,Probable G-protein coupled receptor 52,EC50,O=C1NCCc2c1cnn2-c1cc(Cc2cccc(C(F)(F)F)c2)ccn1,7.199970640755866
CHEMBL5287006,CHEMBL3297639,Probable G-protein coupled receptor 52,EC50,=,10.0,nM,CHEMBL5256717,B,Agonist activity at human GPR52 expressed in HEK293F assessed as cAMP accumulation preincubated for 30 mins followed by cAMP detection reagent and measured after 1 hr by HTRF analysis,CHEMBL5252665,Q9Y2T5,Probable G-protein coupled receptor 52,EC50,O=C1NCCc2c1cnn2-c1cc(Cc2cc(F)cc(C(F)(F)F)c2)ccn1,8.0
CHEMBL5274093,CHEMBL3297639,Probable G-protein coupled receptor 52,EC50,=,25.12,nM,CHEMBL5256717,B,Agonist activity at human GPR52 expressed in HEK293F assessed as cAMP accumulation preincubated for 30 mins followed by cAMP detection reagent and measured after 1 hr by HTRF analysis,CHEMBL5252665,Q9Y2T5,Probable G-protein coupled receptor 52,EC50,CN1CCc2c(cnn2-c2cc(Cc3cc(F)cc(C(F)(F)F)c3)ccn2)C1=O,7.599980364934842
CHEMBL5284353,CHEMBL3297639,Probable G-protein coupled receptor 52,EC50,=,31.62,nM,CHEMBL5256717,B,Agonist activity at human GPR52 expressed in HEK293F assessed as cAMP accumulation preincubated for 30 mins followed by cAMP detection reagent and measured after 1 hr by HTRF analysis,CHEMBL5252665,Q9Y2T5,Probable G-protein coupled receptor 52,EC50,O=C1NCCc2c1cnn2-c1ccnc(Cc2cc(F)cc(C(F)(F)F)c2)c1,7.50003813440381
CHEMBL5280513,CHEMBL3297639,Probable G-protein coupled receptor 52,EC50,=,100.0,nM,CHEMBL5256717,B,Agonist activity at human GPR52 expressed in HEK293F assessed as cAMP accumulation preincubated for 30 mins followed by cAMP detection reagent and measured after 1 hr by HTRF analysis,CHEMBL5252665,Q9Y2T5,Probable G-protein coupled receptor 52,EC50,O=C1NCCc2c1cnn2-c1cncc(Cc2cc(F)cc(C(F)(F)F)c2)c1,7.0
CHEMBL5289682,CHEMBL3297639,Probable G-protein coupled receptor 52,EC50,=,12.59,nM,CHEMBL5256717,B,Agonist activity at human GPR52 expressed in HEK293F assessed as cAMP accumulation preincubated for 30 mins followed by cAMP detection reagent and measured after 1 hr by HTRF analysis,CHEMBL5252665,Q9Y2T5,Probable G-protein coupled receptor 52,EC50,O=C1NCCc2c1cnn2-c1cccc(Cc2cc(F)cc(C(F)(F)F)c2)c1,7.899974269892137
CHEMBL5272124,CHEMBL3297639,Probable G-protein coupled receptor 52,EC50,=,251.19,nM,CHEMBL5256717,B,Agonist activity at human GPR52 expressed in HEK293F assessed as cAMP accumulation preincubated for 30 mins followed by cAMP detection reagent and measured after 1 hr by HTRF analysis,CHEMBL5252665,Q9Y2T5,Probable G-protein coupled receptor 52,EC50,O=C1NCc2c1cnn2-c1ccnc(Cc2cc(F)cc(C(F)(F)F)c2)c1,6.599997654072045
CHEMBL5273936,CHEMBL3297639,Probable G-protein coupled receptor 52,EC50,=,50.12,nM,CHEMBL5256717,B,Agonist activity at human GPR52 expressed in HEK293F assessed as cAMP accumulation preincubated for 30 mins followed by cAMP detection reagent and measured after 1 hr by HTRF analysis,CHEMBL5252665,Q9Y2T5,Probable G-protein coupled receptor 52,EC50,O=C1NCCCc2c1cnn2-c1ccnc(Cc2cc(F)cc(C(F)(F)F)c2)c1,7.299988937677888
CHEMBL5267002,CHEMBL3297639,Probable G-protein coupled receptor 52,EC50,=,630.96,nM,CHEMBL5256717,B,Agonist activity at human GPR52 expressed in HEK293F assessed as cAMP accumulation preincubated for 30 mins followed by cAMP detection reagent and measured after 1 hr by HTRF analysis,CHEMBL5252665,Q9Y2T5,Probable G-protein coupled receptor 52,EC50,O=C1NCCc2c1nnn2-c1ccnc(Cc2cc(F)cc(C(F)(F)F)c2)c1,6.199998172182031
CHEMBL5291296,CHEMBL3297639,Probable G-protein coupled receptor 52,EC50,=,501.19,nM,CHEMBL5256717,B,Agonist activity at human GPR52 expressed in HEK293F assessed as cAMP accumulation preincubated for 30 mins followed by cAMP detection reagent and measured after 1 hr by HTRF analysis,CHEMBL5252665,Q9Y2T5,Probable G-protein coupled receptor 52,EC50,O=C1NCCc2nn(-c3ccnc(Cc4cc(F)cc(C(F)(F)F)c4)c3)cc21,6.299997602857746
CHEMBL5278598,CHEMBL3297639,Probable G-protein coupled receptor 52,EC50,=,3.981,nM,CHEMBL5256717,B,Agonist activity at human GPR52 expressed in HEK293F assessed as cAMP accumulation preincubated for 30 mins followed by cAMP detection reagent and measured after 1 hr by HTRF analysis,CHEMBL5252665,Q9Y2T5,Probable G-protein coupled receptor 52,EC50,Cc1nn(-c2ccnc(Cc3cc(F)cc(C(F)(F)F)c3)c2)c2c1C(=O)NCC2,8.400007822415901
CHEMBL5278255,CHEMBL3297639,Probable G-protein coupled receptor 52,EC50,=,39.81,nM,CHEMBL5256717,B,Agonist activity at human GPR52 expressed in HEK293F assessed as cAMP accumulation preincubated for 30 mins followed by cAMP detection reagent and measured after 1 hr by HTRF analysis,CHEMBL5252665,Q9Y2T5,Probable G-protein coupled receptor 52,EC50,O=C1NCCc2c1cnn2-c1ccnc(Cc2cc(F)c(Cl)c(C(F)(F)F)c2)c1,7.400007822415902
CHEMBL5282094,CHEMBL3297639,Probable G-protein coupled receptor 52,EC50,=,10.0,nM,CHEMBL5256717,B,Agonist activity at human GPR52 expressed in HEK293F assessed as cAMP accumulation preincubated for 30 mins followed by cAMP detection reagent and measured after 1 hr by HTRF analysis,CHEMBL5252665,Q9Y2T5,Probable G-protein coupled receptor 52,EC50,Cc1nn(-c2cncc(Cc3cc(F)cc(C(F)(F)F)c3)c2)c2c1C(=O)NCC2,8.0
CHEMBL5287950,CHEMBL3297639,Probable G-protein coupled receptor 52,EC50,=,19.95,nM,CHEMBL5256717,B,Agonist activity at human GPR52 expressed in HEK293F assessed as cAMP accumulation preincubated for 30 mins followed by cAMP detection reagent and measured after 1 hr by HTRF analysis,CHEMBL5252665,Q9Y2T5,Probable G-protein coupled receptor 52,EC50,O=C1NCCc2c1cnn2-c1ccnc(Cc2cc(F)cc(C(F)F)c2)c1,7.700057099977233
