molecule_chembl_id,target_chembl_id,target_pref_name,standard_type,standard_relation,standard_value,standard_units,assay_chembl_id,assay_type,assay_description,document_chembl_id,uniprot_id,target_pref_name,readout,smiles,pActivity
CHEMBL97044,CHEMBL229,Alpha-1A adrenergic receptor,IC50,=,1047.13,nM,CHEMBL643745,B,Concentration required for 50% inhibition of binding against Alpha-1A adrenergic receptor in human,CHEMBL1134725,P35348,Alpha-1A adrenergic receptor,IC50,O=C(NC1CC1)c1ccccc1NCC1=NCCN1,5.979999397807417
CHEMBL319553,CHEMBL229,Alpha-1A adrenergic receptor,IC50,=,223.87,nM,CHEMBL643745,B,Concentration required for 50% inhibition of binding against Alpha-1A adrenergic receptor in human,CHEMBL1134725,P35348,Alpha-1A adrenergic receptor,IC50,CC(C)OC(=O)c1ccccc1NCC1=NCCN1,6.650004100737144
CHEMBL421011,CHEMBL229,Alpha-1A adrenergic receptor,IC50,=,851.14,nM,CHEMBL643745,B,Concentration required for 50% inhibition of binding against Alpha-1A adrenergic receptor in human,CHEMBL1134725,P35348,Alpha-1A adrenergic receptor,IC50,CCN(CC)C(=O)c1ccccc1NCC1=NCCN1,6.069998998990925
CHEMBL95523,CHEMBL229,Alpha-1A adrenergic receptor,IC50,=,213.8,nM,CHEMBL643745,B,Concentration required for 50% inhibition of binding against Alpha-1A adrenergic receptor in human,CHEMBL1134725,P35348,Alpha-1A adrenergic receptor,IC50,CNC(=O)c1ccccc1NCC1=NCCN1,6.669992299127241
CHEMBL450018,CHEMBL229,Alpha-1A adrenergic receptor,IC50,=,2041.74,nM,CHEMBL643745,B,Concentration required for 50% inhibition of binding against Alpha-1A adrenergic receptor in human,CHEMBL1134725,P35348,Alpha-1A adrenergic receptor,IC50,CCN(C)C(=O)c1ccccc1NCC1=NCCN1,5.689999562814496
CHEMBL320419,CHEMBL229,Alpha-1A adrenergic receptor,IC50,=,467.74,nM,CHEMBL643745,B,Concentration required for 50% inhibition of binding against Alpha-1A adrenergic receptor in human,CHEMBL1134725,P35348,Alpha-1A adrenergic receptor,IC50,CCCCNC(=O)c1ccccc1NCC1=NCCN1,6.329995488683631
CHEMBL81485,CHEMBL229,Alpha-1A adrenergic receptor,IC50,=,190.55,nM,CHEMBL643741,B,Binding affinity for human cloned Alpha-1A adrenergic receptor,CHEMBL1135380,P35348,Alpha-1A adrenergic receptor,IC50,CNCC1CC2c3ccccc3Cc3ccccc3N2O1,6.719991046891813
CHEMBL83658,CHEMBL229,Alpha-1A adrenergic receptor,IC50,=,537.03,nM,CHEMBL643741,B,Binding affinity for human cloned Alpha-1A adrenergic receptor,CHEMBL1135380,P35348,Alpha-1A adrenergic receptor,IC50,CN(C)CC1CC2c3ccccc3Cc3ccccc3N2O1,6.270001452716578
CHEMBL313189,CHEMBL229,Alpha-1A adrenergic receptor,IC50,=,1905.46,nM,CHEMBL643741,B,Binding affinity for human cloned Alpha-1A adrenergic receptor,CHEMBL1135380,P35348,Alpha-1A adrenergic receptor,IC50,CN(C)CCC1CC2c3ccccc3Cc3ccccc3N2O1,5.720000163638921
CHEMBL6437,CHEMBL229,Alpha-1A adrenergic receptor,IC50,=,407.38,nM,CHEMBL643741,B,Binding affinity for human cloned Alpha-1A adrenergic receptor,CHEMBL1135380,P35348,Alpha-1A adrenergic receptor,IC50,CN1CCN2c3ccccc3Cc3ccccc3C2C1,6.390000296157769
CHEMBL357129,CHEMBL229,Alpha-1A adrenergic receptor,IC50,=,32.36,nM,CHEMBL643738,B,Binding affinity of compound towards Alpha-1A adrenergic receptor using membranes prepared from Rat-1 fibroblasts expressing human Alpha-1A adrenergic receptor,CHEMBL1135838,P35348,Alpha-1A adrenergic receptor,IC50,c1c[nH]c(-c2ccccc2OCC2=NCCN2)c1,7.489991487059765
CHEMBL143562,CHEMBL229,Alpha-1A adrenergic receptor,IC50,=,34.67,nM,CHEMBL643738,B,Binding affinity of compound towards Alpha-1A adrenergic receptor using membranes prepared from Rat-1 fibroblasts expressing human Alpha-1A adrenergic receptor,CHEMBL1135838,P35348,Alpha-1A adrenergic receptor,IC50,Cc1ccoc1-c1ccccc1OCC1=NCCN1,7.460046158343603
CHEMBL356605,CHEMBL229,Alpha-1A adrenergic receptor,IC50,=,50.12,nM,CHEMBL643738,B,Binding affinity of compound towards Alpha-1A adrenergic receptor using membranes prepared from Rat-1 fibroblasts expressing human Alpha-1A adrenergic receptor,CHEMBL1135838,P35348,Alpha-1A adrenergic receptor,IC50,c1cncc(-c2ccccc2OCC2=NCCN2)c1,7.299988937677888
CHEMBL344294,CHEMBL229,Alpha-1A adrenergic receptor,IC50,=,1288.25,nM,CHEMBL643738,B,Binding affinity of compound towards Alpha-1A adrenergic receptor using membranes prepared from Rat-1 fibroblasts expressing human Alpha-1A adrenergic receptor,CHEMBL1135838,P35348,Alpha-1A adrenergic receptor,IC50,Cc1ccnc(-c2ccccc2OCC2=NCCN2)c1,5.889999848866887
CHEMBL420683,CHEMBL229,Alpha-1A adrenergic receptor,IC50,=,114.82,nM,CHEMBL643738,B,Binding affinity of compound towards Alpha-1A adrenergic receptor using membranes prepared from Rat-1 fibroblasts expressing human Alpha-1A adrenergic receptor,CHEMBL1135838,P35348,Alpha-1A adrenergic receptor,IC50,c1ccc(-c2ccccc2OCC2=NCCN2)nc1,6.9399824574684
CHEMBL13789,CHEMBL229,Alpha-1A adrenergic receptor,IC50,=,27.54,nM,CHEMBL643738,B,Binding affinity of compound towards Alpha-1A adrenergic receptor using membranes prepared from Rat-1 fibroblasts expressing human Alpha-1A adrenergic receptor,CHEMBL1135838,P35348,Alpha-1A adrenergic receptor,IC50,c1ccc(-c2ccccc2OCC2=NCCN2)cc1,7.560036064079095
CHEMBL331077,CHEMBL229,Alpha-1A adrenergic receptor,IC50,=,398.11,nM,CHEMBL643743,B,Binding affinity against Alpha-1A adrenergic receptor,CHEMBL1135009,P35348,Alpha-1A adrenergic receptor,IC50,CN(C)CC1CC2c3ccccc3Cc3ccncc3N2O1,6.399996913372259
CHEMBL277375,CHEMBL229,Alpha-1A adrenergic receptor,IC50,=,25.12,nM,CHEMBL857079,B,"Inhibitory concentration against radioligand binding to human Alpha-1A adrenergic receptor, expressed in rat 1 fibroblast cells",CHEMBL1145766,P35348,Alpha-1A adrenergic receptor,IC50,c1ccc(-c2cc[nH]n2)c(NCC2=NCCN2)c1,7.599980364934842
CHEMBL83658,CHEMBL229,Alpha-1A adrenergic receptor,IC50,=,537.03,nM,CHEMBL643743,B,Binding affinity against Alpha-1A adrenergic receptor,CHEMBL1135009,P35348,Alpha-1A adrenergic receptor,IC50,CN(C)CC1CC2c3ccccc3Cc3ccccc3N2O1,6.270001452716578
CHEMBL315772,CHEMBL229,Alpha-1A adrenergic receptor,IC50,=,14.45,nM,CHEMBL643743,B,Binding affinity against Alpha-1A adrenergic receptor,CHEMBL1135009,P35348,Alpha-1A adrenergic receptor,IC50,CN(C)CC1CC2c3ccccc3Cc3ccc(Cl)cc3N2O1,7.840132152907433
CHEMBL17851,CHEMBL229,Alpha-1A adrenergic receptor,IC50,=,199.53,nM,CHEMBL857079,B,"Inhibitory concentration against radioligand binding to human Alpha-1A adrenergic receptor, expressed in rat 1 fibroblast cells",CHEMBL1145766,P35348,Alpha-1A adrenergic receptor,IC50,Cn1nccc1-c1ccccc1NCC1=NCCN1,6.699991797446187
CHEMBL117381,CHEMBL229,Alpha-1A adrenergic receptor,IC50,=,457.09,nM,CHEMBL643744,B,In vitro binding affinity against human Alpha-1A adrenergic receptor expressed in rat-1 fibroblasts cells,CHEMBL1135065,P35348,Alpha-1A adrenergic receptor,IC50,c1ccc(-c2cnco2)c(NCC2=NCCN2)c1,6.339998279897117
CHEMBL154298,CHEMBL229,Alpha-1A adrenergic receptor,IC50,=,81.28,nM,CHEMBL643744,B,In vitro binding affinity against human Alpha-1A adrenergic receptor expressed in rat-1 fibroblasts cells,CHEMBL1135065,P35348,Alpha-1A adrenergic receptor,IC50,c1ccc(-c2ccccc2NCC2=NCCN2)nc1,7.090016305060156
CHEMBL351542,CHEMBL229,Alpha-1A adrenergic receptor,IC50,=,281.84,nM,CHEMBL643744,B,In vitro binding affinity against human Alpha-1A adrenergic receptor expressed in rat-1 fibroblasts cells,CHEMBL1135065,P35348,Alpha-1A adrenergic receptor,IC50,CO/N=C/c1ccccc1NCC1=NCCN1,6.549997369826814
CHEMBL155326,CHEMBL229,Alpha-1A adrenergic receptor,IC50,=,45.71,nM,CHEMBL643744,B,In vitro binding affinity against human Alpha-1A adrenergic receptor expressed in rat-1 fibroblasts cells,CHEMBL1135065,P35348,Alpha-1A adrenergic receptor,IC50,c1ccc(-c2ncco2)c(NCC2=NCCN2)c1,7.339988778710669
