molecule_chembl_id,target_chembl_id,target_pref_name,standard_type,standard_relation,standard_value,standard_units,assay_chembl_id,assay_type,assay_description,document_chembl_id,uniprot_id,target_pref_name,readout,smiles,pActivity
CHEMBL83658,CHEMBL1916,Alpha-2C adrenergic receptor,IC50,=,1862.09,nM,CHEMBL649241,B,Binding affinity for human cloned Alpha-2C adrenergic receptor,CHEMBL1135380,P18825,Alpha-2C adrenergic receptor,IC50,CN(C)CC1CC2c3ccccc3Cc3ccccc3N2O1,5.7299993321845495
CHEMBL6437,CHEMBL1916,Alpha-2C adrenergic receptor,IC50,=,42.66,nM,CHEMBL649241,B,Binding affinity for human cloned Alpha-2C adrenergic receptor,CHEMBL1135380,P18825,Alpha-2C adrenergic receptor,IC50,CN1CCN2c3ccccc3Cc3ccccc3C2C1,7.36997914888659
CHEMBL133455,CHEMBL1916,Alpha-2C adrenergic receptor,IC50,=,14000.0,nM,CHEMBL648608,B,Inhibitory concentration required against Alpha-2A adrenergic receptor using [3H]clonidine radioligand,CHEMBL1145094,P18825,Alpha-2C adrenergic receptor,IC50,C[C@H](N)Cc1c[nH]c2ccc3c(c12)CCCO3,4.853871964321762
CHEMBL162436,CHEMBL1916,Alpha-2C adrenergic receptor,IC50,=,2.692,nM,CHEMBL649240,B,Binding affinity at human Alpha-2C adrenergic receptor in CHO cells by [3H]rauwolscine (1 nM) displacement.,CHEMBL1132860,P18825,Alpha-2C adrenergic receptor,IC50,O=c1c(CCN2CCc3oc4ccccc4c3C2)c(Cc2ccccc2)nc2ccccn12,8.569924944448061
CHEMBL164612,CHEMBL1916,Alpha-2C adrenergic receptor,IC50,=,2.239,nM,CHEMBL649240,B,Binding affinity at human Alpha-2C adrenergic receptor in CHO cells by [3H]rauwolscine (1 nM) displacement.,CHEMBL1132860,P18825,Alpha-2C adrenergic receptor,IC50,Cc1nc2ccccn2c(=O)c1CCN1CCc2oc3c(Cl)cccc3c2C1,8.64994590642097
CHEMBL162490,CHEMBL1916,Alpha-2C adrenergic receptor,IC50,=,0.7079,nM,CHEMBL649240,B,Binding affinity at human Alpha-2C adrenergic receptor in CHO cells by [3H]rauwolscine (1 nM) displacement.,CHEMBL1132860,P18825,Alpha-2C adrenergic receptor,IC50,COc1cccn2c(=O)c(CCN3CCc4oc5ccccc5c4C3)c(C)nc12,9.15002808767115
CHEMBL351483,CHEMBL1916,Alpha-2C adrenergic receptor,IC50,=,0.7244,nM,CHEMBL649240,B,Binding affinity at human Alpha-2C adrenergic receptor in CHO cells by [3H]rauwolscine (1 nM) displacement.,CHEMBL1132860,P18825,Alpha-2C adrenergic receptor,IC50,Cc1nc2ccc(Cl)cn2c(=O)c1CCN1CCc2oc3ccccc3c2C1,9.14002155835798
CHEMBL165677,CHEMBL1916,Alpha-2C adrenergic receptor,IC50,=,27.54,nM,CHEMBL649240,B,Binding affinity at human Alpha-2C adrenergic receptor in CHO cells by [3H]rauwolscine (1 nM) displacement.,CHEMBL1132860,P18825,Alpha-2C adrenergic receptor,IC50,Cc1nc2ccccn2c(=O)c1CCN1CCc2oc3ccc(Cl)cc3c2C1,7.560036064079095
CHEMBL165350,CHEMBL1916,Alpha-2C adrenergic receptor,IC50,=,0.6918,nM,CHEMBL649240,B,Binding affinity at human Alpha-2C adrenergic receptor in CHO cells by [3H]rauwolscine (1 nM) displacement.,CHEMBL1132860,P18825,Alpha-2C adrenergic receptor,IC50,Cc1nc2ccc(Br)cn2c(=O)c1CCN1CCc2oc3ccccc3c2C1,9.160019442321657
CHEMBL165796,CHEMBL1916,Alpha-2C adrenergic receptor,IC50,=,1.202,nM,CHEMBL649240,B,Binding affinity at human Alpha-2C adrenergic receptor in CHO cells by [3H]rauwolscine (1 nM) displacement.,CHEMBL1132860,P18825,Alpha-2C adrenergic receptor,IC50,Cc1ccn2c(=O)c(CCN3CCc4oc5ccccc5c4C3)c(C)nc2c1,8.92009553233328
CHEMBL162058,CHEMBL1916,Alpha-2C adrenergic receptor,IC50,=,57.54,nM,CHEMBL649240,B,Binding affinity at human Alpha-2C adrenergic receptor in CHO cells by [3H]rauwolscine (1 nM) displacement.,CHEMBL1132860,P18825,Alpha-2C adrenergic receptor,IC50,COc1cc2nc(C)c(CCN3CCc4oc5ccccc5c4C3)c(=O)n2cc1OC,7.2400301424456925
CHEMBL162501,CHEMBL1916,Alpha-2C adrenergic receptor,IC50,=,1.698,nM,CHEMBL649240,B,Binding affinity at human Alpha-2C adrenergic receptor in CHO cells by [3H]rauwolscine (1 nM) displacement.,CHEMBL1132860,P18825,Alpha-2C adrenergic receptor,IC50,Cc1nc2ccccn2c(=O)c1CCN1CCc2oc3ccccc3c2C1,8.770062314092065
CHEMBL165776,CHEMBL1916,Alpha-2C adrenergic receptor,IC50,=,6.607,nM,CHEMBL649240,B,Binding affinity at human Alpha-2C adrenergic receptor in CHO cells by [3H]rauwolscine (1 nM) displacement.,CHEMBL1132860,P18825,Alpha-2C adrenergic receptor,IC50,Cc1nc2ccccn2c(=O)c1CCCN1CCc2oc3ccccc3c2C1,8.179995693191682
CHEMBL162826,CHEMBL1916,Alpha-2C adrenergic receptor,IC50,=,1.622,nM,CHEMBL649240,B,Binding affinity at human Alpha-2C adrenergic receptor in CHO cells by [3H]rauwolscine (1 nM) displacement.,CHEMBL1132860,P18825,Alpha-2C adrenergic receptor,IC50,Cc1nc2c(O)cccn2c(=O)c1CCN1CCc2oc3ccccc3c2C1,8.789949150124862
CHEMBL10316,CHEMBL1916,Alpha-2C adrenergic receptor,IC50,=,53.7,nM,CHEMBL649240,B,Binding affinity at human Alpha-2C adrenergic receptor in CHO cells by [3H]rauwolscine (1 nM) displacement.,CHEMBL1132860,P18825,Alpha-2C adrenergic receptor,IC50,c1ccc2c(c1)OCC(C1=NCCN1)O2,7.270025714300444
CHEMBL163247,CHEMBL1916,Alpha-2C adrenergic receptor,IC50,=,1.349,nM,CHEMBL649240,B,Binding affinity at human Alpha-2C adrenergic receptor in CHO cells by [3H]rauwolscine (1 nM) displacement.,CHEMBL1132860,P18825,Alpha-2C adrenergic receptor,IC50,Cc1nc2c(Cl)cc(Cl)cn2c(=O)c1CCN1CCc2oc3ccccc3c2C1,8.869988050328097
CHEMBL162232,CHEMBL1916,Alpha-2C adrenergic receptor,IC50,=,0.8511,nM,CHEMBL649240,B,Binding affinity at human Alpha-2C adrenergic receptor in CHO cells by [3H]rauwolscine (1 nM) displacement.,CHEMBL1132860,P18825,Alpha-2C adrenergic receptor,IC50,Cc1cc(C)n2c(=O)c(CCN3CCc4oc5ccccc5c4C3)c(C)nc2c1,9.070019409484486
CHEMBL351200,CHEMBL1916,Alpha-2C adrenergic receptor,IC50,=,1.318,nM,CHEMBL649240,B,Binding affinity at human Alpha-2C adrenergic receptor in CHO cells by [3H]rauwolscine (1 nM) displacement.,CHEMBL1132860,P18825,Alpha-2C adrenergic receptor,IC50,Cc1nc2c(C)cccn2c(=O)c1CCN1CCc2oc3ccccc3c2C1,8.880084589742008
CHEMBL162147,CHEMBL1916,Alpha-2C adrenergic receptor,IC50,=,3.631,nM,CHEMBL649240,B,Binding affinity at human Alpha-2C adrenergic receptor in CHO cells by [3H]rauwolscine (1 nM) displacement.,CHEMBL1132860,P18825,Alpha-2C adrenergic receptor,IC50,Cc1nc2c(Cl)cc(C(F)(F)F)cn2c(=O)c1CCN1CCc2oc3ccccc3c2C1,8.439973751087107
CHEMBL162682,CHEMBL1916,Alpha-2C adrenergic receptor,IC50,=,0.6166,nM,CHEMBL649240,B,Binding affinity at human Alpha-2C adrenergic receptor in CHO cells by [3H]rauwolscine (1 nM) displacement.,CHEMBL1132860,P18825,Alpha-2C adrenergic receptor,IC50,Cc1nc2ccc(I)cn2c(=O)c1CCN1CCc2oc3ccccc3c2C1,9.20999647960951
CHEMBL165181,CHEMBL1916,Alpha-2C adrenergic receptor,IC50,=,14.13,nM,CHEMBL649240,B,Binding affinity at human Alpha-2C adrenergic receptor in CHO cells by [3H]rauwolscine (1 nM) displacement.,CHEMBL1132860,P18825,Alpha-2C adrenergic receptor,IC50,Cc1nc2ccccn2c(=O)c1CCN1CCc2sc3ccccc3c2C1,7.849857838151442
CHEMBL654,CHEMBL1916,Alpha-2C adrenergic receptor,IC50,=,199.53,nM,CHEMBL649240,B,Binding affinity at human Alpha-2C adrenergic receptor in CHO cells by [3H]rauwolscine (1 nM) displacement.,CHEMBL1132860,P18825,Alpha-2C adrenergic receptor,IC50,CN1CCN2c3ncccc3Cc3ccccc3C2C1,6.699991797446187
CHEMBL162370,CHEMBL1916,Alpha-2C adrenergic receptor,IC50,=,1.288,nM,CHEMBL649240,B,Binding affinity at human Alpha-2C adrenergic receptor in CHO cells by [3H]rauwolscine (1 nM) displacement.,CHEMBL1132860,P18825,Alpha-2C adrenergic receptor,IC50,Cc1ccc2nc(C)c(CCN3CCc4oc5ccccc5c4C3)c(=O)n2c1,8.890084136976206
