molecule_chembl_id,target_chembl_id,target_pref_name,standard_type,standard_relation,standard_value,standard_units,assay_chembl_id,assay_type,assay_description,document_chembl_id,uniprot_id,target_pref_name,readout,smiles,pActivity
CHEMBL569766,CHEMBL5872,G-protein coupled estrogen receptor 1,IC50,=,11.0,nM,CHEMBL1038026,B,Binding affinity to GPR30,CHEMBL1156808,Q99527,G-protein coupled estrogen receptor 1,IC50,CC(=O)c1ccc2c(c1)[C@@H]1C=CC[C@@H]1[C@H](c1cc3c(cc1Br)OCO3)N2,7.958607314841775
CHEMBL583543,CHEMBL5872,G-protein coupled estrogen receptor 1,IC50,=,20.0,nM,CHEMBL1038026,B,Binding affinity to GPR30,CHEMBL1156808,Q99527,G-protein coupled estrogen receptor 1,IC50,Brc1cc2c(cc1[C@@H]1Nc3ccccc3[C@@H]3C=CC[C@@H]31)OCO2,7.698970004336019
CHEMBL5766406,CHEMBL5872,G-protein coupled estrogen receptor 1,IC50,=,0.77,nM,CHEMBL5731406,B,"Biological Assay: The compounds of the present invention have an inhibition effect on the binding of E (estrogen) to ER (estrogen receptor), thereby blocking the binding of a complex of E and ER to ERE (estrogen responsive element), and subsequently blocking the expression of downstream luciferase protein.",CHEMBL5725744,Q99527,G-protein coupled estrogen receptor 1,IC50,CC1Cc2cc3c(cc2C(c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F)OCO3,9.113509274827518
CHEMBL5978277,CHEMBL5872,G-protein coupled estrogen receptor 1,IC50,=,3.2,nM,CHEMBL5731406,B,"Biological Assay: The compounds of the present invention have an inhibition effect on the binding of E (estrogen) to ER (estrogen receptor), thereby blocking the binding of a complex of E and ER to ERE (estrogen responsive element), and subsequently blocking the expression of downstream luciferase protein.",CHEMBL5725744,Q99527,G-protein coupled estrogen receptor 1,IC50,COC(=O)/C=C/c1cc(F)c(C2c3cc4c(cc3CC(C)N2CC(C)(C)F)OCCO4)c(F)c1,8.494850021680094
CHEMBL5927812,CHEMBL5872,G-protein coupled estrogen receptor 1,IC50,=,0.72,nM,CHEMBL5731406,B,"Biological Assay: The compounds of the present invention have an inhibition effect on the binding of E (estrogen) to ER (estrogen receptor), thereby blocking the binding of a complex of E and ER to ERE (estrogen responsive element), and subsequently blocking the expression of downstream luciferase protein.",CHEMBL5725744,Q99527,G-protein coupled estrogen receptor 1,IC50,CC1Cc2cc(O)ccc2C(c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,9.142667503568731
CHEMBL5924129,CHEMBL5872,G-protein coupled estrogen receptor 1,IC50,=,0.73,nM,CHEMBL5731406,B,"Biological Assay: The compounds of the present invention have an inhibition effect on the binding of E (estrogen) to ER (estrogen receptor), thereby blocking the binding of a complex of E and ER to ERE (estrogen responsive element), and subsequently blocking the expression of downstream luciferase protein.",CHEMBL5725744,Q99527,G-protein coupled estrogen receptor 1,IC50,CC1Cc2c(oc3ccccc23)C(c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,9.136677139879545
CHEMBL5955907,CHEMBL5872,G-protein coupled estrogen receptor 1,IC50,=,1.25,nM,CHEMBL5731406,B,"Biological Assay: The compounds of the present invention have an inhibition effect on the binding of E (estrogen) to ER (estrogen receptor), thereby blocking the binding of a complex of E and ER to ERE (estrogen responsive element), and subsequently blocking the expression of downstream luciferase protein.",CHEMBL5725744,Q99527,G-protein coupled estrogen receptor 1,IC50,CC1Cc2c(sc3ccccc23)C(c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,8.903089986991944
CHEMBL6028514,CHEMBL5872,G-protein coupled estrogen receptor 1,IC50,=,4.9,nM,CHEMBL5731406,B,"Biological Assay: The compounds of the present invention have an inhibition effect on the binding of E (estrogen) to ER (estrogen receptor), thereby blocking the binding of a complex of E and ER to ERE (estrogen responsive element), and subsequently blocking the expression of downstream luciferase protein.",CHEMBL5725744,Q99527,G-protein coupled estrogen receptor 1,IC50,CC1Cc2sc3ccccc3c2C(c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,8.309803919971486
CHEMBL5740053,CHEMBL5872,G-protein coupled estrogen receptor 1,IC50,=,0.32,nM,CHEMBL5731406,B,"Biological Assay: The compounds of the present invention have an inhibition effect on the binding of E (estrogen) to ER (estrogen receptor), thereby blocking the binding of a complex of E and ER to ERE (estrogen responsive element), and subsequently blocking the expression of downstream luciferase protein.",CHEMBL5725744,Q99527,G-protein coupled estrogen receptor 1,IC50,CC1Cc2cc(C#Cc3cnn(C)c3)ccc2C(c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,9.494850021680094
CHEMBL5894718,CHEMBL5872,G-protein coupled estrogen receptor 1,IC50,=,1.85,nM,CHEMBL5731406,B,"Biological Assay: The compounds of the present invention have an inhibition effect on the binding of E (estrogen) to ER (estrogen receptor), thereby blocking the binding of a complex of E and ER to ERE (estrogen responsive element), and subsequently blocking the expression of downstream luciferase protein.",CHEMBL5725744,Q99527,G-protein coupled estrogen receptor 1,IC50,C[C@@H]1Cc2cc(C#Cc3cnn(C)c3)ccc2[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,8.732828271596986
CHEMBL5945249,CHEMBL5872,G-protein coupled estrogen receptor 1,IC50,=,1.26,nM,CHEMBL5731406,B,"Biological Assay: The compounds of the present invention have an inhibition effect on the binding of E (estrogen) to ER (estrogen receptor), thereby blocking the binding of a complex of E and ER to ERE (estrogen responsive element), and subsequently blocking the expression of downstream luciferase protein.",CHEMBL5725744,Q99527,G-protein coupled estrogen receptor 1,IC50,Cc1ncc(-c2ccc3c(c2)CC(C)N(CC(C)(C)F)C3c2c(F)cc(/C=C/C(=O)O)cc2F)s1,8.899629454882437
CHEMBL5833057,CHEMBL5872,G-protein coupled estrogen receptor 1,IC50,=,0.64,nM,CHEMBL5731406,B,"Biological Assay: The compounds of the present invention have an inhibition effect on the binding of E (estrogen) to ER (estrogen receptor), thereby blocking the binding of a complex of E and ER to ERE (estrogen responsive element), and subsequently blocking the expression of downstream luciferase protein.",CHEMBL5725744,Q99527,G-protein coupled estrogen receptor 1,IC50,Cc1ncc(-c2ccc3c(c2)C[C@@H](C)N(CC(C)(C)F)[C@@H]3c2c(F)cc(/C=C/C(=O)O)cc2F)s1,9.193820026016112
CHEMBL6050959,CHEMBL5872,G-protein coupled estrogen receptor 1,IC50,=,56.5,nM,CHEMBL5731406,B,"Biological Assay: The compounds of the present invention have an inhibition effect on the binding of E (estrogen) to ER (estrogen receptor), thereby blocking the binding of a complex of E and ER to ERE (estrogen responsive element), and subsequently blocking the expression of downstream luciferase protein.",CHEMBL5725744,Q99527,G-protein coupled estrogen receptor 1,IC50,Cc1ncc(-c2ccc3c(c2)C[C@H](C)N(CC(C)(C)F)[C@H]3c2c(F)cc(/C=C/C(=O)O)cc2F)s1,7.247951552180561
CHEMBL5897592,CHEMBL5872,G-protein coupled estrogen receptor 1,IC50,=,2.11,nM,CHEMBL5731406,B,"Biological Assay: The compounds of the present invention have an inhibition effect on the binding of E (estrogen) to ER (estrogen receptor), thereby blocking the binding of a complex of E and ER to ERE (estrogen responsive element), and subsequently blocking the expression of downstream luciferase protein.",CHEMBL5725744,Q99527,G-protein coupled estrogen receptor 1,IC50,CC1Cc2cc(-c3cnn(C(F)F)c3)ccc2C(c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,8.675717544702307
CHEMBL5841693,CHEMBL5872,G-protein coupled estrogen receptor 1,IC50,=,0.29,nM,CHEMBL5731406,B,"Biological Assay: The compounds of the present invention have an inhibition effect on the binding of E (estrogen) to ER (estrogen receptor), thereby blocking the binding of a complex of E and ER to ERE (estrogen responsive element), and subsequently blocking the expression of downstream luciferase protein.",CHEMBL5725744,Q99527,G-protein coupled estrogen receptor 1,IC50,C[C@@H]1Cc2cc(-c3cnn(C(F)F)c3)ccc2[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,9.537602002101044
CHEMBL5843070,CHEMBL5872,G-protein coupled estrogen receptor 1,IC50,=,1.36,nM,CHEMBL5731406,B,"Biological Assay: The compounds of the present invention have an inhibition effect on the binding of E (estrogen) to ER (estrogen receptor), thereby blocking the binding of a complex of E and ER to ERE (estrogen responsive element), and subsequently blocking the expression of downstream luciferase protein.",CHEMBL5725744,Q99527,G-protein coupled estrogen receptor 1,IC50,CC1Cc2cc(-c3cnn(C)c3)c(F)cc2C(c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,8.866461091629782
CHEMBL5819525,CHEMBL5872,G-protein coupled estrogen receptor 1,IC50,=,1.17,nM,CHEMBL5731406,B,"Biological Assay: The compounds of the present invention have an inhibition effect on the binding of E (estrogen) to ER (estrogen receptor), thereby blocking the binding of a complex of E and ER to ERE (estrogen responsive element), and subsequently blocking the expression of downstream luciferase protein.",CHEMBL5725744,Q99527,G-protein coupled estrogen receptor 1,IC50,CCn1cc(-c2cc3c(cc2F)C(c2c(F)cc(/C=C/C(=O)O)cc2F)N(CC(C)(C)F)C(C)C3)cn1,8.931814138253838
CHEMBL5957467,CHEMBL5872,G-protein coupled estrogen receptor 1,IC50,=,1.52,nM,CHEMBL5731406,B,"Biological Assay: The compounds of the present invention have an inhibition effect on the binding of E (estrogen) to ER (estrogen receptor), thereby blocking the binding of a complex of E and ER to ERE (estrogen responsive element), and subsequently blocking the expression of downstream luciferase protein.",CHEMBL5725744,Q99527,G-protein coupled estrogen receptor 1,IC50,CCCn1cc(-c2ccc3c(c2)CC(C)N(CC(C)(C)F)C3c2c(F)cc(/C=C/C(=O)O)cc2F)cn1,8.818156412055227
CHEMBL5825226,CHEMBL5872,G-protein coupled estrogen receptor 1,IC50,=,0.86,nM,CHEMBL5731406,B,"Biological Assay: The compounds of the present invention have an inhibition effect on the binding of E (estrogen) to ER (estrogen receptor), thereby blocking the binding of a complex of E and ER to ERE (estrogen responsive element), and subsequently blocking the expression of downstream luciferase protein.",CHEMBL5725744,Q99527,G-protein coupled estrogen receptor 1,IC50,CCn1cc(-c2ccc3c(c2)CC(C)N(CC(C)(C)F)C3c2c(F)cc(/C=C/C(=O)O)cc2F)cn1,9.065501548756432
CHEMBL5827662,CHEMBL5872,G-protein coupled estrogen receptor 1,IC50,=,0.32,nM,CHEMBL5731406,B,"Biological Assay: The compounds of the present invention have an inhibition effect on the binding of E (estrogen) to ER (estrogen receptor), thereby blocking the binding of a complex of E and ER to ERE (estrogen responsive element), and subsequently blocking the expression of downstream luciferase protein.",CHEMBL5725744,Q99527,G-protein coupled estrogen receptor 1,IC50,CCn1cc(-c2ccc3c(c2)C[C@@H](C)N(CC(C)(C)F)[C@@H]3c2c(F)cc(/C=C/C(=O)O)cc2F)cn1,9.494850021680094
