molecule_chembl_id,target_chembl_id,target_pref_name,standard_type,standard_relation,standard_value,standard_units,assay_chembl_id,assay_type,assay_description,document_chembl_id,uniprot_id,target_pref_name,readout,smiles,pActivity
CHEMBL4527708,CHEMBL1681611,Prolactin-releasing peptide receptor,IC50,=,13800.0,nM,CHEMBL4344230,B,Antagonist activity at human Gq-coupled PRLHR expressed in CHOK1 cells assessed as inhibition in prolactin releasing peptide (1 to 31)-induced beta-arrestin 2 recruitment incubated for 30 mins followed by prolactin releasing peptide (1 to 31) addition and measured after 90 or 180 mins by pathhunter beta-arrestin assay,CHEMBL4342456,P49683,Prolactin-releasing peptide receptor,IC50,CC[C@]12CCCN(C(=O)c3cccc(Br)c3)CCc3c(n(c4ccccc34)C(=O)C1)[C@@H]2OC,4.860120913598763
CHEMBL4558185,CHEMBL1681611,Prolactin-releasing peptide receptor,IC50,=,2430.0,nM,CHEMBL4344230,B,Antagonist activity at human Gq-coupled PRLHR expressed in CHOK1 cells assessed as inhibition in prolactin releasing peptide (1 to 31)-induced beta-arrestin 2 recruitment incubated for 30 mins followed by prolactin releasing peptide (1 to 31) addition and measured after 90 or 180 mins by pathhunter beta-arrestin assay,CHEMBL4342456,P49683,Prolactin-releasing peptide receptor,IC50,CC[C@]12C=C(C(=O)OC)n3c(c(CCNC(=O)c4ccc(Br)cc4)c4ccccc43)[C@H]1N(C#N)CCC2,5.614393726401688
CHEMBL4780505,CHEMBL1681611,Prolactin-releasing peptide receptor,IC50,=,4890.0,nM,CHEMBL4726264,B,Antagonist activity at human PRLHR expressed in CHO-K1 cells by PathHunter beta-arrestin assay,CHEMBL4725259,P49683,Prolactin-releasing peptide receptor,IC50,COC(=O)[C@@H]1[C@H]2C[C@@H](OCc3ccc(Br)cc3)c3[nH]c4ccccc4c3CCN(C#N)C[C@@H]2CC[C@@H]1O,5.310691140876379
