molecule_chembl_id,target_chembl_id,target_pref_name,standard_type,standard_relation,standard_value,standard_units,assay_chembl_id,assay_type,assay_description,document_chembl_id,uniprot_id,target_pref_name,readout,smiles,pActivity
CHEMBL405908,CHEMBL3636,Neuromedin-B receptor,IC50,=,0.66,nM,CHEMBL649929,B,Antagonistic activity against labelled Bombesin receptor bb1 binding sites in rat olfactory bulb by using [125I]- [Tyr] bombesin in presence of [D-Phe-6] bombesin(6-13)ethyl ester; 0.31-1.3,CHEMBL1131372,P28336,Neuromedin-B receptor,IC50,COc1ccc(C2(CNC(=O)[C@](C)(Cc3c[nH]c4ccccc34)NC(=O)Nc3ccc([N+](=O)[O-])cc3)CCCCC2)nc1,9.18045606445813
CHEMBL318548,CHEMBL3636,Neuromedin-B receptor,IC50,=,320.0,nM,CHEMBL752221,B,Affinity of [125I][D-Tyr0]-NMB to human Neuromedin B receptor expressed in HEK293 cells,CHEMBL1146776,P28336,Neuromedin-B receptor,IC50,CC(C)c1cccc(C(C)C)c1NC(=O)NC1(C(=O)NCC2(c3ccccn3)CCCCC2)CCc2[nH]c3ccccc3c2C1,6.494850021680094
CHEMBL105627,CHEMBL3636,Neuromedin-B receptor,IC50,=,8720.0,nM,CHEMBL752221,B,Affinity of [125I][D-Tyr0]-NMB to human Neuromedin B receptor expressed in HEK293 cells,CHEMBL1146776,P28336,Neuromedin-B receptor,IC50,COc1ccccc1NC(=O)NC1(C(=O)NCC2(c3ccccn3)CCCCC2)CCc2[nH]c3ccccc3c2C1,5.059483515067432
CHEMBL103594,CHEMBL3636,Neuromedin-B receptor,IC50,=,10000.0,nM,CHEMBL752221,B,Affinity of [125I][D-Tyr0]-NMB to human Neuromedin B receptor expressed in HEK293 cells,CHEMBL1146776,P28336,Neuromedin-B receptor,IC50,CC(C)(CNC(=O)C1(NC(=O)Nc2ccc([N+](=O)[O-])cc2)CCc2[nH]c3ccccc3c2C1)c1ccccn1,5.0
CHEMBL105068,CHEMBL3636,Neuromedin-B receptor,IC50,=,1110.0,nM,CHEMBL752221,B,Affinity of [125I][D-Tyr0]-NMB to human Neuromedin B receptor expressed in HEK293 cells,CHEMBL1146776,P28336,Neuromedin-B receptor,IC50,O=C(Nc1ccc(C(F)(F)F)cc1)NC1(C(=O)NCC2(c3ccccn3)CCCCC2)CCc2[nH]c3ccccc3c2C1,5.954677021213342
CHEMBL421216,CHEMBL3636,Neuromedin-B receptor,IC50,=,1010.0,nM,CHEMBL752221,B,Affinity of [125I][D-Tyr0]-NMB to human Neuromedin B receptor expressed in HEK293 cells,CHEMBL1146776,P28336,Neuromedin-B receptor,IC50,CC(C)c1cccc(C(C)C)c1NC(=O)NC1(C(=O)NCC2(c3ccccn3)CCCCC2)CCc2[nH]c3cc(F)ccc3c2C1F,5.995678626217357
CHEMBL103756,CHEMBL3636,Neuromedin-B receptor,IC50,=,29.0,nM,CHEMBL752221,B,Affinity of [125I][D-Tyr0]-NMB to human Neuromedin B receptor expressed in HEK293 cells,CHEMBL1146776,P28336,Neuromedin-B receptor,IC50,COc1cccc2[nH]c3c(c12)CC(NC(=O)Nc1c(C(C)C)cccc1C(C)C)(C(=O)NCC1(c2ccccn2)CCCCC1)CC3,7.537602002101044
CHEMBL103756,CHEMBL3636,Neuromedin-B receptor,IC50,=,250.0,nM,CHEMBL752221,B,Affinity of [125I][D-Tyr0]-NMB to human Neuromedin B receptor expressed in HEK293 cells,CHEMBL1146776,P28336,Neuromedin-B receptor,IC50,COc1cccc2[nH]c3c(c12)CC(NC(=O)Nc1c(C(C)C)cccc1C(C)C)(C(=O)NCC1(c2ccccn2)CCCCC1)CC3,6.6020599913279625
CHEMBL100065,CHEMBL3636,Neuromedin-B receptor,IC50,=,700.0,nM,CHEMBL752221,B,Affinity of [125I][D-Tyr0]-NMB to human Neuromedin B receptor expressed in HEK293 cells,CHEMBL1146776,P28336,Neuromedin-B receptor,IC50,Cc1ccc2[nH]c3c(c2c1)C(C)C(NC(=O)Nc1c(C(C)C)cccc1C(C)C)(C(=O)NCC1(c2ccccn2)CCCCC1)CC3,6.154901959985743
CHEMBL328166,CHEMBL3636,Neuromedin-B receptor,IC50,=,1890.0,nM,CHEMBL752221,B,Affinity of [125I][D-Tyr0]-NMB to human Neuromedin B receptor expressed in HEK293 cells,CHEMBL1146776,P28336,Neuromedin-B receptor,IC50,CC(C)c1cccc(C(C)C)c1NC(=O)NC1(C(=O)NCC2(c3ccccn3)CCCCC2)CCc2[nH]c3cccc(OC(F)(F)F)c3c2C1,5.723538195826755
