molecule_chembl_id,target_chembl_id,target_pref_name,standard_type,standard_relation,standard_value,standard_units,assay_chembl_id,assay_type,assay_description,document_chembl_id,uniprot_id,target_pref_name,readout,smiles,pActivity
CHEMBL1800685,CHEMBL4518,Purinergic receptor P2Y14,IC50,=,7.96,nM,CHEMBL4189951,B,Displacement of MRS4174 from human P2Y14R expressed in CHO cells preincubated for 30 mins followed by MRS4174 addition measured after 30 mins by flow cytometric method,CHEMBL4184336,Q15391,Purinergic receptor P2Y14,IC50,O=C(O)c1cc(-c2ccc(C3CCNCC3)cc2)c2ccc(-c3ccc(C(F)(F)F)cc3)cc2c1,8.099086932262331
CHEMBL4212441,CHEMBL4518,Purinergic receptor P2Y14,IC50,=,763.0,nM,CHEMBL4189951,B,Displacement of MRS4174 from human P2Y14R expressed in CHO cells preincubated for 30 mins followed by MRS4174 addition measured after 30 mins by flow cytometric method,CHEMBL4184336,Q15391,Purinergic receptor P2Y14,IC50,C#CCCCCN1CCC(c2ccc(-c3cc(C(=O)O)cc4cc(-c5ccc(C(F)(F)F)cc5)ccc34)cc2)CC1,6.117475462045119
CHEMBL4217398,CHEMBL4518,Purinergic receptor P2Y14,IC50,=,133.0,nM,CHEMBL4189951,B,Displacement of MRS4174 from human P2Y14R expressed in CHO cells preincubated for 30 mins followed by MRS4174 addition measured after 30 mins by flow cytometric method,CHEMBL4184336,Q15391,Purinergic receptor P2Y14,IC50,CC(C)(C)OC(=O)NCCCCCCn1cc(CCCCN2CCC(c3ccc(-c4cc(C(=O)O)cc5cc(-c6ccc(C(F)(F)F)cc6)ccc45)cc3)CC2)nn1,6.876148359032914
CHEMBL4216870,CHEMBL4518,Purinergic receptor P2Y14,IC50,=,25.4,nM,CHEMBL4189951,B,Displacement of MRS4174 from human P2Y14R expressed in CHO cells preincubated for 30 mins followed by MRS4174 addition measured after 30 mins by flow cytometric method,CHEMBL4184336,Q15391,Purinergic receptor P2Y14,IC50,NCCCCCCn1cc(CCCCN2CCC(c3ccc(-c4cc(C(=O)O)cc5cc(-c6ccc(C(F)(F)F)cc6)ccc45)cc3)CC2)nn1,7.5951662833800615
CHEMBL4218967,CHEMBL4518,Purinergic receptor P2Y14,IC50,=,83.5,nM,CHEMBL4189951,B,Displacement of MRS4174 from human P2Y14R expressed in CHO cells preincubated for 30 mins followed by MRS4174 addition measured after 30 mins by flow cytometric method,CHEMBL4184336,Q15391,Purinergic receptor P2Y14,IC50,CC(=O)NCCCCCCn1cc(CCCCN2CCC(c3ccc(-c4cc(C(=O)O)cc5cc(-c6ccc(C(F)(F)F)cc6)ccc45)cc3)CC2)nn1,7.078313524516398
CHEMBL4204678,CHEMBL4518,Purinergic receptor P2Y14,IC50,=,5920.0,nM,CHEMBL4189951,B,Displacement of MRS4174 from human P2Y14R expressed in CHO cells preincubated for 30 mins followed by MRS4174 addition measured after 30 mins by flow cytometric method,CHEMBL4184336,Q15391,Purinergic receptor P2Y14,IC50,CC(C)(C)OC(=O)NCCNS(=O)(=O)c1ccc(-c2cc(C(=O)O)cc(-n3cc(-c4ccc(C(F)(F)F)cc4)nn3)c2)s1,5.22767829327708
CHEMBL4209538,CHEMBL4518,Purinergic receptor P2Y14,IC50,=,2260.0,nM,CHEMBL4189951,B,Displacement of MRS4174 from human P2Y14R expressed in CHO cells preincubated for 30 mins followed by MRS4174 addition measured after 30 mins by flow cytometric method,CHEMBL4184336,Q15391,Purinergic receptor P2Y14,IC50,NCCNS(=O)(=O)c1ccc(-c2cc(C(=O)O)cc(-n3cc(-c4ccc(C(F)(F)F)cc4)nn3)c2)s1,5.645891560852599
CHEMBL4214191,CHEMBL4518,Purinergic receptor P2Y14,IC50,=,9330.0,nM,CHEMBL4189951,B,Displacement of MRS4174 from human P2Y14R expressed in CHO cells preincubated for 30 mins followed by MRS4174 addition measured after 30 mins by flow cytometric method,CHEMBL4184336,Q15391,Purinergic receptor P2Y14,IC50,CC(C)(C)OC(=O)NCCCNS(=O)(=O)c1ccc(-c2cc(C(=O)O)cc(-n3cc(-c4ccc(C(F)(F)F)cc4)nn3)c2)s1,5.0301183562534995
CHEMBL4211995,CHEMBL4518,Purinergic receptor P2Y14,IC50,=,756.0,nM,CHEMBL4189951,B,Displacement of MRS4174 from human P2Y14R expressed in CHO cells preincubated for 30 mins followed by MRS4174 addition measured after 30 mins by flow cytometric method,CHEMBL4184336,Q15391,Purinergic receptor P2Y14,IC50,NCCCNS(=O)(=O)c1ccc(-c2cc(C(=O)O)cc(-n3cc(-c4ccc(C(F)(F)F)cc4)nn3)c2)s1,6.121478204498794
CHEMBL4209607,CHEMBL4518,Purinergic receptor P2Y14,IC50,=,13600.0,nM,CHEMBL4189951,B,Displacement of MRS4174 from human P2Y14R expressed in CHO cells preincubated for 30 mins followed by MRS4174 addition measured after 30 mins by flow cytometric method,CHEMBL4184336,Q15391,Purinergic receptor P2Y14,IC50,CC(C)(C)OC(=O)NCCCCNS(=O)(=O)c1ccc(-c2cc(C(=O)O)cc(-n3cc(-c4ccc(C(F)(F)F)cc4)nn3)c2)s1,4.866461091629782
CHEMBL4204741,CHEMBL4518,Purinergic receptor P2Y14,IC50,=,2180.0,nM,CHEMBL4189951,B,Displacement of MRS4174 from human P2Y14R expressed in CHO cells preincubated for 30 mins followed by MRS4174 addition measured after 30 mins by flow cytometric method,CHEMBL4184336,Q15391,Purinergic receptor P2Y14,IC50,NCCCCNS(=O)(=O)c1ccc(-c2cc(C(=O)O)cc(-n3cc(-c4ccc(C(F)(F)F)cc4)nn3)c2)s1,5.661543506395395
CHEMBL4214011,CHEMBL4518,Purinergic receptor P2Y14,IC50,=,8420.0,nM,CHEMBL4189951,B,Displacement of MRS4174 from human P2Y14R expressed in CHO cells preincubated for 30 mins followed by MRS4174 addition measured after 30 mins by flow cytometric method,CHEMBL4184336,Q15391,Purinergic receptor P2Y14,IC50,O=C(O)c1cc(-c2ccc(S(=O)(=O)NCCCCO)s2)cc(-n2cc(-c3ccc(C(F)(F)F)cc3)nn2)c1,5.0746879085003505
CHEMBL4208103,CHEMBL4518,Purinergic receptor P2Y14,IC50,=,54700.0,nM,CHEMBL4189951,B,Displacement of MRS4174 from human P2Y14R expressed in CHO cells preincubated for 30 mins followed by MRS4174 addition measured after 30 mins by flow cytometric method,CHEMBL4184336,Q15391,Purinergic receptor P2Y14,IC50,CC(C)(C)OC(=O)N1CCN(S(=O)(=O)c2ccc(-c3cc(C(=O)O)cc(-n4cc(-c5ccc(C(F)(F)F)cc5)nn4)c3)s2)CC1,4.262012673666569
CHEMBL4218414,CHEMBL4518,Purinergic receptor P2Y14,IC50,=,1510.0,nM,CHEMBL4189951,B,Displacement of MRS4174 from human P2Y14R expressed in CHO cells preincubated for 30 mins followed by MRS4174 addition measured after 30 mins by flow cytometric method,CHEMBL4184336,Q15391,Purinergic receptor P2Y14,IC50,O=C(O)c1cc(-c2ccc(S(=O)(=O)N3CCNCC3)s2)cc(-n2cc(-c3ccc(C(F)(F)F)cc3)nn2)c1,5.821023052706831
CHEMBL4213485,CHEMBL4518,Purinergic receptor P2Y14,IC50,=,6440.0,nM,CHEMBL4189951,B,Displacement of MRS4174 from human P2Y14R expressed in CHO cells preincubated for 30 mins followed by MRS4174 addition measured after 30 mins by flow cytometric method,CHEMBL4184336,Q15391,Purinergic receptor P2Y14,IC50,CCN(CC)CC.NS(=O)(=O)c1ccc(-c2cc(C(=O)O)cc(-n3cc(-c4ccc(C(F)(F)F)cc4)nn3)c2)s1,5.1911141326401875
CHEMBL4217880,CHEMBL4518,Purinergic receptor P2Y14,IC50,=,1640.0,nM,CHEMBL4189951,B,Displacement of MRS4174 from human P2Y14R expressed in CHO cells preincubated for 30 mins followed by MRS4174 addition measured after 30 mins by flow cytometric method,CHEMBL4184336,Q15391,Purinergic receptor P2Y14,IC50,O=C(O)c1cc(-c2ccc(S(=O)(=O)N3CCNCC3)cc2)cc(-n2cc(-c3ccc(C(F)(F)F)cc3)nn2)c1,5.785156151952302
