molecule_chembl_id,target_chembl_id,target_pref_name,standard_type,standard_relation,standard_value,standard_units,assay_chembl_id,assay_type,assay_description,document_chembl_id,uniprot_id,target_pref_name,readout,smiles,pActivity
CHEMBL97044,CHEMBL223,Alpha-1D adrenergic receptor,IC50,=,1698.24,nM,CHEMBL643422,B,Concentration required for 50% inhibition of binding against human Alpha-1D adrenergic receptor,CHEMBL1134725,P25100,Alpha-1D adrenergic receptor,IC50,O=C(NC1CC1)c1ccccc1NCC1=NCCN1,5.770000934050708
CHEMBL319553,CHEMBL223,Alpha-1D adrenergic receptor,IC50,=,1995.26,nM,CHEMBL643422,B,Concentration required for 50% inhibition of binding against human Alpha-1D adrenergic receptor,CHEMBL1134725,P25100,Alpha-1D adrenergic receptor,IC50,CC(C)OC(=O)c1ccccc1NCC1=NCCN1,5.700000503883016
CHEMBL421011,CHEMBL223,Alpha-1D adrenergic receptor,IC50,=,6606.93,nM,CHEMBL643422,B,Concentration required for 50% inhibition of binding against human Alpha-1D adrenergic receptor,CHEMBL1134725,P25100,Alpha-1D adrenergic receptor,IC50,CCN(CC)C(=O)c1ccccc1NCC1=NCCN1,5.180000294489515
CHEMBL95523,CHEMBL223,Alpha-1D adrenergic receptor,IC50,=,89.13,nM,CHEMBL643422,B,Concentration required for 50% inhibition of binding against human Alpha-1D adrenergic receptor,CHEMBL1134725,P25100,Alpha-1D adrenergic receptor,IC50,CNC(=O)c1ccccc1NCC1=NCCN1,7.0499760934766735
CHEMBL450018,CHEMBL223,Alpha-1D adrenergic receptor,IC50,=,6760.83,nM,CHEMBL643422,B,Concentration required for 50% inhibition of binding against human Alpha-1D adrenergic receptor,CHEMBL1134725,P25100,Alpha-1D adrenergic receptor,IC50,CCN(C)C(=O)c1ccccc1NCC1=NCCN1,5.169999984192582
CHEMBL320419,CHEMBL223,Alpha-1D adrenergic receptor,IC50,=,1479.11,nM,CHEMBL643422,B,Concentration required for 50% inhibition of binding against human Alpha-1D adrenergic receptor,CHEMBL1134725,P25100,Alpha-1D adrenergic receptor,IC50,CCCCNC(=O)c1ccccc1NCC1=NCCN1,5.829999526735649
CHEMBL357129,CHEMBL223,Alpha-1D adrenergic receptor,IC50,=,53.7,nM,CHEMBL643421,B,Binding affinity of compound towards human Alpha-1D adrenergic receptor expressed in rat-1 fibroblast membranes,CHEMBL1135838,P25100,Alpha-1D adrenergic receptor,IC50,c1c[nH]c(-c2ccccc2OCC2=NCCN2)c1,7.270025714300444
CHEMBL143562,CHEMBL223,Alpha-1D adrenergic receptor,IC50,=,416.87,nM,CHEMBL643421,B,Binding affinity of compound towards human Alpha-1D adrenergic receptor expressed in rat-1 fibroblast membranes,CHEMBL1135838,P25100,Alpha-1D adrenergic receptor,IC50,Cc1ccoc1-c1ccccc1OCC1=NCCN1,6.379999357699932
CHEMBL356605,CHEMBL223,Alpha-1D adrenergic receptor,IC50,=,257.04,nM,CHEMBL643421,B,Binding affinity of compound towards human Alpha-1D adrenergic receptor expressed in rat-1 fibroblast membranes,CHEMBL1135838,P25100,Alpha-1D adrenergic receptor,IC50,c1cncc(-c2ccccc2OCC2=NCCN2)c1,6.589999287456538
CHEMBL344294,CHEMBL223,Alpha-1D adrenergic receptor,IC50,=,1412.54,nM,CHEMBL643421,B,Binding affinity of compound towards human Alpha-1D adrenergic receptor expressed in rat-1 fibroblast membranes,CHEMBL1135838,P25100,Alpha-1D adrenergic receptor,IC50,Cc1ccnc(-c2ccccc2OCC2=NCCN2)c1,5.849999245077862
