molecule_chembl_id,target_chembl_id,target_pref_name,standard_type,standard_relation,standard_value,standard_units,assay_chembl_id,assay_type,assay_description,document_chembl_id,uniprot_id,target_pref_name,readout,smiles,pActivity
CHEMBL2181542,CHEMBL2384898,N-arachidonyl glycine receptor,IC50,=,12500.0,nM,CHEMBL2388875,B,Antagonist activity at human GPR18 transfected in CHO cells assessed as delta9-THC-induced beta-arrestin recruitment incubated 60 mins prior to delta9-THC addition by beta-arrestin translocation assay,CHEMBL2384924,Q14330,N-arachidonyl glycine receptor,IC50,CCCCCCCC(C)(C)c1cc(O)c2cc(Cc3ccccc3O)c(=O)oc2c1,4.903089986991944
CHEMBL2181540,CHEMBL2384898,N-arachidonyl glycine receptor,IC50,=,15900.0,nM,CHEMBL2388875,B,Antagonist activity at human GPR18 transfected in CHO cells assessed as delta9-THC-induced beta-arrestin recruitment incubated 60 mins prior to delta9-THC addition by beta-arrestin translocation assay,CHEMBL2384924,Q14330,N-arachidonyl glycine receptor,IC50,CCCCCCC(C)(C)c1cc(O)c2cc(Cc3ccccc3O)c(=O)oc2c1,4.798602875679548
CHEMBL2177264,CHEMBL2384898,N-arachidonyl glycine receptor,IC50,=,8100.0,nM,CHEMBL2388875,B,Antagonist activity at human GPR18 transfected in CHO cells assessed as delta9-THC-induced beta-arrestin recruitment incubated 60 mins prior to delta9-THC addition by beta-arrestin translocation assay,CHEMBL2384924,Q14330,N-arachidonyl glycine receptor,IC50,CCCCCCC(C)(C)c1cc(O)c2cc(Cc3ccccc3)c(=O)oc2c1,5.0915149811213505
CHEMBL2387530,CHEMBL2384898,N-arachidonyl glycine receptor,IC50,=,10000.0,nM,CHEMBL2388875,B,Antagonist activity at human GPR18 transfected in CHO cells assessed as delta9-THC-induced beta-arrestin recruitment incubated 60 mins prior to delta9-THC addition by beta-arrestin translocation assay,CHEMBL2384924,Q14330,N-arachidonyl glycine receptor,IC50,CCCCCc1cc(OC)c2cc(Cc3ccc(Cl)cc3)c(=O)oc2c1,5.0
CHEMBL2387744,CHEMBL2384898,N-arachidonyl glycine receptor,IC50,=,11300.0,nM,CHEMBL2388875,B,Antagonist activity at human GPR18 transfected in CHO cells assessed as delta9-THC-induced beta-arrestin recruitment incubated 60 mins prior to delta9-THC addition by beta-arrestin translocation assay,CHEMBL2384924,Q14330,N-arachidonyl glycine receptor,IC50,COc1ccccc1Cc1cc2c(C)ccc(C(C)C)c2oc1=O,4.94692155651658
CHEMBL559612,CHEMBL2384898,N-arachidonyl glycine receptor,IC50,=,5990.0,nM,CHEMBL2388875,B,Antagonist activity at human GPR18 transfected in CHO cells assessed as delta9-THC-induced beta-arrestin recruitment incubated 60 mins prior to delta9-THC addition by beta-arrestin translocation assay,CHEMBL2384924,Q14330,N-arachidonyl glycine receptor,IC50,CCCCCCC(C)(C)c1ccc([C@@H]2C[C@H](O)CC[C@H]2CCCO)c(O)c1,5.2225731776106885
CHEMBL111,CHEMBL2384898,N-arachidonyl glycine receptor,IC50,=,10100.0,nM,CHEMBL2388875,B,Antagonist activity at human GPR18 transfected in CHO cells assessed as delta9-THC-induced beta-arrestin recruitment incubated 60 mins prior to delta9-THC addition by beta-arrestin translocation assay,CHEMBL2384924,Q14330,N-arachidonyl glycine receptor,IC50,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,4.995678626217358
CHEMBL1258979,CHEMBL2384898,N-arachidonyl glycine receptor,IC50,=,9910.0,nM,CHEMBL3124698,B,Inverse agonist activity at human GPR18 expressed in CHO cells assessed as inhibition of 7.5 uM THC-mediated beta-arrestin recruitment after 90 mins by beta-galactosidase reporter gene assay,CHEMBL3120089,Q14330,N-arachidonyl glycine receptor,IC50,CC(C)=C[C@H]1C[C@]2(C)[C@H](CC[C@@]3(C)[C@H]2CC[C@H]2Cc4c([nH]c5ccccc45)[C@@]23C)O1,5.003926345514724
CHEMBL3120632,CHEMBL2384898,N-arachidonyl glycine receptor,IC50,=,13400.0,nM,CHEMBL3124698,B,Inverse agonist activity at human GPR18 expressed in CHO cells assessed as inhibition of 7.5 uM THC-mediated beta-arrestin recruitment after 90 mins by beta-galactosidase reporter gene assay,CHEMBL3120089,Q14330,N-arachidonyl glycine receptor,IC50,COC(C)(C)/C=C/C[C@]1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@H]1Cc3c([nH]c4ccccc34)[C@@]12C,4.872895201635193
CHEMBL3220943,CHEMBL2384898,N-arachidonyl glycine receptor,IC50,=,6450.0,nM,CHEMBL3222809,B,Antagonist activity against human GPR18 expressed in CHO cells assessed as reduction in delta9-THC-induced beta-arrestin recruitment by beta-galactosidase enzyme fragment complementation method,CHEMBL3217528,Q14330,N-arachidonyl glycine receptor,IC50,Cc1ccc(C(=O)Oc2cccc(/C=C3\N=C4SCCCCN4C3=O)c2)cc1,5.1904402853647325
