molecule_chembl_id,target_chembl_id,target_pref_name,standard_type,standard_relation,standard_value,standard_units,assay_chembl_id,assay_type,assay_description,document_chembl_id,uniprot_id,target_pref_name,readout,smiles,pActivity
CHEMBL117910,CHEMBL2955,Sphingosine 1-phosphate receptor 2,IC50,=,3.9,nM,CHEMBL807598,B,Binding affinity towards human sphingosine 1-phosphate receptor 5 expressed in CHO cells was determined by using [33P]-S1P as radioligand,CHEMBL1147471,O95136,Sphingosine 1-phosphate receptor 2,IC50,CCCCCCCCCOc1c(Br)cc(CNCCCP(=O)(O)O)cc1OC,8.4089353929735
CHEMBL115554,CHEMBL2955,Sphingosine 1-phosphate receptor 2,IC50,=,4.5,nM,CHEMBL807599,B,Inhibition of [33P]-S1P binding to human Sphingosine 1-phosphate receptor 5 expressed on CHO cell membranes,CHEMBL1147451,O95136,Sphingosine 1-phosphate receptor 2,IC50,CCCCCCCCc1ccc(CC[C@@H](N)C[C@@H](O)P(=O)(O)O)cc1,8.346787486224656
CHEMBL325050,CHEMBL2955,Sphingosine 1-phosphate receptor 2,IC50,=,1000.0,nM,CHEMBL807599,B,Inhibition of [33P]-S1P binding to human Sphingosine 1-phosphate receptor 5 expressed on CHO cell membranes,CHEMBL1147451,O95136,Sphingosine 1-phosphate receptor 2,IC50,CCCCCCCCc1ccc(CCC(N)CCC(=O)O)cc1,6.0
CHEMBL113344,CHEMBL2955,Sphingosine 1-phosphate receptor 2,IC50,=,9.8,nM,CHEMBL807599,B,Inhibition of [33P]-S1P binding to human Sphingosine 1-phosphate receptor 5 expressed on CHO cell membranes,CHEMBL1147451,O95136,Sphingosine 1-phosphate receptor 2,IC50,CCCCCCCCc1ccc(CCC(N)CC(O)P(=O)(O)O)cc1,8.008773924307505
CHEMBL114976,CHEMBL2955,Sphingosine 1-phosphate receptor 2,IC50,=,27.0,nM,CHEMBL807599,B,Inhibition of [33P]-S1P binding to human Sphingosine 1-phosphate receptor 5 expressed on CHO cell membranes,CHEMBL1147451,O95136,Sphingosine 1-phosphate receptor 2,IC50,CCCCCCCCc1ccc(CC[C@H](N)C[C@@H](O)P(=O)(O)O)cc1,7.568636235841012
CHEMBL91283,CHEMBL2955,Sphingosine 1-phosphate receptor 2,IC50,=,76.0,nM,CHEMBL807599,B,Inhibition of [33P]-S1P binding to human Sphingosine 1-phosphate receptor 5 expressed on CHO cell membranes,CHEMBL1147451,O95136,Sphingosine 1-phosphate receptor 2,IC50,CCCCCCCCc1ccc(CCC(N)/C=C/P(=O)(O)O)cc1.CCCCCCCCc1ccc(CCC(N)C(O)CP(=O)(O)O)cc1,7.119186407719209
CHEMBL114606,CHEMBL2955,Sphingosine 1-phosphate receptor 2,IC50,=,0.77,nM,CHEMBL807599,B,Inhibition of [33P]-S1P binding to human Sphingosine 1-phosphate receptor 5 expressed on CHO cell membranes,CHEMBL1147451,O95136,Sphingosine 1-phosphate receptor 2,IC50,CCCCCCCCc1ccc(CCC(N)(CO)COP(=O)(O)O)cc1,9.113509274827518
CHEMBL432067,CHEMBL2955,Sphingosine 1-phosphate receptor 2,IC50,=,1.8,nM,CHEMBL807599,B,Inhibition of [33P]-S1P binding to human Sphingosine 1-phosphate receptor 5 expressed on CHO cell membranes,CHEMBL1147451,O95136,Sphingosine 1-phosphate receptor 2,IC50,CCCCCCCCc1ccc(CCC(N)COP(=O)(O)O)cc1,8.744727494896694
CHEMBL115131,CHEMBL2955,Sphingosine 1-phosphate receptor 2,IC50,=,4400.0,nM,CHEMBL807599,B,Inhibition of [33P]-S1P binding to human Sphingosine 1-phosphate receptor 5 expressed on CHO cell membranes,CHEMBL1147451,O95136,Sphingosine 1-phosphate receptor 2,IC50,CCCCCCCCc1ccc(CCC(N)CCS(=O)(=O)O)cc1,5.356547323513812
CHEMBL112655,CHEMBL2955,Sphingosine 1-phosphate receptor 2,IC50,=,240.0,nM,CHEMBL807599,B,Inhibition of [33P]-S1P binding to human Sphingosine 1-phosphate receptor 5 expressed on CHO cell membranes,CHEMBL1147451,O95136,Sphingosine 1-phosphate receptor 2,IC50,CCCCCCCCc1ccc(CCC(N)C(O)CP(=O)(O)O)cc1,6.619788758288394
CHEMBL114584,CHEMBL2955,Sphingosine 1-phosphate receptor 2,IC50,=,230.0,nM,CHEMBL807599,B,Inhibition of [33P]-S1P binding to human Sphingosine 1-phosphate receptor 5 expressed on CHO cell membranes,CHEMBL1147451,O95136,Sphingosine 1-phosphate receptor 2,IC50,CCCCCCCCc1ccc(CCC(N)(CO)CCP(=O)(O)O)cc1,6.638272163982407
CHEMBL115713,CHEMBL2955,Sphingosine 1-phosphate receptor 2,IC50,=,33.0,nM,CHEMBL807599,B,Inhibition of [33P]-S1P binding to human Sphingosine 1-phosphate receptor 5 expressed on CHO cell membranes,CHEMBL1147451,O95136,Sphingosine 1-phosphate receptor 2,IC50,CCCCCCCCc1ccc(CC[C@@H](N)C[C@H](O)P(=O)(O)O)cc1,7.481486060122112
CHEMBL115714,CHEMBL2955,Sphingosine 1-phosphate receptor 2,IC50,=,73.0,nM,CHEMBL807599,B,Inhibition of [33P]-S1P binding to human Sphingosine 1-phosphate receptor 5 expressed on CHO cell membranes,CHEMBL1147451,O95136,Sphingosine 1-phosphate receptor 2,IC50,CCCCCCCCc1ccc(CC[C@H](N)C[C@H](O)P(=O)(O)O)cc1,7.136677139879544
CHEMBL325198,CHEMBL2955,Sphingosine 1-phosphate receptor 2,IC50,=,100.0,nM,CHEMBL807599,B,Inhibition of [33P]-S1P binding to human Sphingosine 1-phosphate receptor 5 expressed on CHO cell membranes,CHEMBL1147451,O95136,Sphingosine 1-phosphate receptor 2,IC50,CCCCCCCCc1ccc(CCC(N)CCP(=O)(O)O)cc1,7.0
CHEMBL225155,CHEMBL2955,Sphingosine 1-phosphate receptor 2,IC50,=,0.23,nM,CHEMBL807599,B,Inhibition of [33P]-S1P binding to human Sphingosine 1-phosphate receptor 5 expressed on CHO cell membranes,CHEMBL1147451,O95136,Sphingosine 1-phosphate receptor 2,IC50,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](N)COP(=O)(O)O,9.638272163982407
CHEMBL326346,CHEMBL2955,Sphingosine 1-phosphate receptor 2,IC50,=,3300.0,nM,CHEMBL807599,B,Inhibition of [33P]-S1P binding to human Sphingosine 1-phosphate receptor 5 expressed on CHO cell membranes,CHEMBL1147451,O95136,Sphingosine 1-phosphate receptor 2,IC50,CCCCCCCCc1ccc(CCC(N)CC(=O)O)cc1,5.481486060122112
CHEMBL119110,CHEMBL2955,Sphingosine 1-phosphate receptor 2,IC50,=,1200.0,nM,CHEMBL806172,B,Binding affinity to human sphingosine 1-phosphate receptor 2 expressed in CHO cells was determined by using [33P]-S1P as radioligand,CHEMBL1147470,O95136,Sphingosine 1-phosphate receptor 2,IC50,CCCCCCCCCCCCCCC(N)CCP(=O)(O)O,5.920818753952375
CHEMBL119110,CHEMBL2955,Sphingosine 1-phosphate receptor 2,IC50,=,830.0,nM,CHEMBL807596,B,Binding affinity to human sphingosine 1-phosphate receptor 5 expressed in CHO cells was determined by using [33P]-S1P as radioligand,CHEMBL1147470,O95136,Sphingosine 1-phosphate receptor 2,IC50,CCCCCCCCCCCCCCC(N)CCP(=O)(O)O,6.080921907623926
CHEMBL334213,CHEMBL2955,Sphingosine 1-phosphate receptor 2,IC50,=,580.0,nM,CHEMBL806172,B,Binding affinity to human sphingosine 1-phosphate receptor 2 expressed in CHO cells was determined by using [33P]-S1P as radioligand,CHEMBL1147470,O95136,Sphingosine 1-phosphate receptor 2,IC50,CCCCCCCCCCCCCCNCCCP(=O)(O)O,6.236572006437063
CHEMBL334213,CHEMBL2955,Sphingosine 1-phosphate receptor 2,IC50,=,13.0,nM,CHEMBL807596,B,Binding affinity to human sphingosine 1-phosphate receptor 5 expressed in CHO cells was determined by using [33P]-S1P as radioligand,CHEMBL1147470,O95136,Sphingosine 1-phosphate receptor 2,IC50,CCCCCCCCCCCCCCNCCCP(=O)(O)O,7.886056647693163
CHEMBL115738,CHEMBL2955,Sphingosine 1-phosphate receptor 2,IC50,=,740.0,nM,CHEMBL806172,B,Binding affinity to human sphingosine 1-phosphate receptor 2 expressed in CHO cells was determined by using [33P]-S1P as radioligand,CHEMBL1147470,O95136,Sphingosine 1-phosphate receptor 2,IC50,CCCCCCCCCCCCCCCCNCCCP(=O)(O)O,6.130768280269024
CHEMBL115738,CHEMBL2955,Sphingosine 1-phosphate receptor 2,IC50,=,12.0,nM,CHEMBL807596,B,Binding affinity to human sphingosine 1-phosphate receptor 5 expressed in CHO cells was determined by using [33P]-S1P as radioligand,CHEMBL1147470,O95136,Sphingosine 1-phosphate receptor 2,IC50,CCCCCCCCCCCCCCCCNCCCP(=O)(O)O,7.920818753952375
CHEMBL116140,CHEMBL2955,Sphingosine 1-phosphate receptor 2,IC50,=,66.0,nM,CHEMBL807596,B,Binding affinity to human sphingosine 1-phosphate receptor 5 expressed in CHO cells was determined by using [33P]-S1P as radioligand,CHEMBL1147470,O95136,Sphingosine 1-phosphate receptor 2,IC50,CCCCCCCCCc1ccc(CNCC(O)CC(=O)O)cc1,7.180456064458131
CHEMBL118265,CHEMBL2955,Sphingosine 1-phosphate receptor 2,IC50,=,150.0,nM,CHEMBL806172,B,Binding affinity to human sphingosine 1-phosphate receptor 2 expressed in CHO cells was determined by using [33P]-S1P as radioligand,CHEMBL1147470,O95136,Sphingosine 1-phosphate receptor 2,IC50,CCCCCCCCCCCCCNCCCP(=O)(O)O,6.823908740944319
CHEMBL118265,CHEMBL2955,Sphingosine 1-phosphate receptor 2,IC50,=,38.0,nM,CHEMBL807596,B,Binding affinity to human sphingosine 1-phosphate receptor 5 expressed in CHO cells was determined by using [33P]-S1P as radioligand,CHEMBL1147470,O95136,Sphingosine 1-phosphate receptor 2,IC50,CCCCCCCCCCCCCNCCCP(=O)(O)O,7.42021640338319
CHEMBL117031,CHEMBL2955,Sphingosine 1-phosphate receptor 2,IC50,=,2100.0,nM,CHEMBL806172,B,Binding affinity to human sphingosine 1-phosphate receptor 2 expressed in CHO cells was determined by using [33P]-S1P as radioligand,CHEMBL1147470,O95136,Sphingosine 1-phosphate receptor 2,IC50,NC(CCCCCCCCCCc1ccccc1)CCP(=O)(O)O,5.6777807052660805
CHEMBL117031,CHEMBL2955,Sphingosine 1-phosphate receptor 2,IC50,=,110.0,nM,CHEMBL807596,B,Binding affinity to human sphingosine 1-phosphate receptor 5 expressed in CHO cells was determined by using [33P]-S1P as radioligand,CHEMBL1147470,O95136,Sphingosine 1-phosphate receptor 2,IC50,NC(CCCCCCCCCCc1ccccc1)CCP(=O)(O)O,6.958607314841775
CHEMBL119516,CHEMBL2955,Sphingosine 1-phosphate receptor 2,IC50,=,200.0,nM,CHEMBL807596,B,Binding affinity to human sphingosine 1-phosphate receptor 5 expressed in CHO cells was determined by using [33P]-S1P as radioligand,CHEMBL1147470,O95136,Sphingosine 1-phosphate receptor 2,IC50,CCCCCCCCCc1ccc(CNCCC(F)(F)C(=O)O)cc1,6.698970004336019
CHEMBL119760,CHEMBL2955,Sphingosine 1-phosphate receptor 2,IC50,=,86.0,nM,CHEMBL807596,B,Binding affinity to human sphingosine 1-phosphate receptor 5 expressed in CHO cells was determined by using [33P]-S1P as radioligand,CHEMBL1147470,O95136,Sphingosine 1-phosphate receptor 2,IC50,CCCCCCCCCCCCCC(N)CCP(=O)(O)O,7.0655015487564325
CHEMBL119257,CHEMBL2955,Sphingosine 1-phosphate receptor 2,IC50,=,2000.0,nM,CHEMBL806172,B,Binding affinity to human sphingosine 1-phosphate receptor 2 expressed in CHO cells was determined by using [33P]-S1P as radioligand,CHEMBL1147470,O95136,Sphingosine 1-phosphate receptor 2,IC50,CCCCCCCc1ccc(CCCCNCCCP(=O)(O)O)cc1,5.698970004336019
